layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.000625386238098148,0.00025001525878904675,-0.00011135101318359153,0.0088946533203125,0.0068511962890625,0.0025994873046874963,0.00400146484375,0.007559814453125,0.004808349609375,0.0037295532226562476,0.00077682495117186,0.0097064208984375,0.003191833496093744,0.00341552734375,0.0047821044921875,0.0054359436035156285,-0.001445426940917959,4.745483398435597e-05,0.000462207794189448,-0.00214542388916016,-0.0049839782714843715,0.002483215332031244,-0.000618896484375,-0.001531829833984388,0.0024375534057617123,0.0032867431640625,0.003551635742187496,0.003719482421874992,-0.004143180847167964,-9.6588134765608e-05,0.0013189888000488237,-1.423040812366062e-06
1,-8.192062377929937e-05,-0.0001776885986328175,-0.0040887451171875,-0.000413551330566404,0.0011172485351562441,0.0012437820434570322,0.0014230346679687525,0.005713195800781248,-0.0009399795532226479,-0.00234996795654296,-0.0003188657760619999,0.0009066200256347585,-0.0062249755859375,-0.0012603759765624919,0.0001850509643554605,-0.001068382263183592,0.0004474139213561894,0.00029197692871093595,0.0015045022964477453,-0.0011418342590331847,0.0004291248321533103,0.00034732222557066393,-0.002247619628906248,0.0019647216796875,0.00037174224853514797,0.000766143798828116,0.0006977462768554519,6.168365478515601e-05,-0.0131787109375,-0.002859268188476556,-0.001166305541992172,-0.0030012893676757755
2,-2.8953552246098012e-05,-0.0005780029296874919,-5.3405761718764725e-05,-0.001687202453613276,-0.0034173583984375,-0.004617919921875,-0.01152587890625,-0.001834716796874996,-0.0003491783142089537,0.00018376946449278058,-0.00039642333984374627,0.00011111259460448043,-0.0003748893737792649,-0.0013556671142578,-0.012274169921875,-0.009134521484375,-0.0006427383422851422,-0.001167249679565405,-0.000638122558593736,-0.02533447265625,8.97979736328195e-05,-3.7083625793440285e-05,0.001937160491943361,0.0034667968750000124,-0.0004978942871093795,0.000601806640625004,1.4388561248769799e-05,0.0001750469207763513,0.000305366516113252,-7.119655609132559e-05,0.00032350540161130576,0.00012388229370115998
3,-0.0177587890625,-0.01889251708984375,-0.0003378725051879693,-0.0004796934127807598,-1.7271041870114558e-05,0.00018179416656493165,0.0009713077545165876,0.001003170013427732,-0.00040755987167357446,-0.0007382869720458954,-0.0002444171905517384,-0.0004957008361816479,-0.01273681640625,-0.005746154785156248,-0.0011352252960204908,-0.0015031051635742121,-0.000718231201171856,-0.0008823013305663879,-0.0017067718505859358,-0.000950622558593736,-0.00676025390625,-0.002601394653320308,-0.032822265625,0.001584014892578124,-0.0033599853515625,-0.007904052734375,-0.0016635894775390559,-0.0211566162109375,0.000423278808593736,-0.0115008544921875,-0.003805856704711914,-0.002187862396240235
4,-0.0077191162109375,-0.008284912109375,-0.01034912109375,-0.0033847045898437477,-0.0015879821777343762,-0.002920494079589844,-0.009617004394531252,-0.005487365722656255,-0.0161065673828125,-0.006110076904296876,-0.015616455078125,-0.002156982421874992,0.000713310241699224,0.0036777496337890643,0.0014534807205200135,-0.03052032470703125,0.03299346923828125,-4.635572433471655e-05,0.00026517868041991136,-0.007896270751953129,-0.0075762939453125,-0.0122576904296875,-0.001454925537109368,-0.0057342529296875,0.000197448730468749,-0.0002304697036743109,0.002645816802978508,-6.403923034667868e-05,-0.005231056213378909,-0.006701507568359376,-0.0029022216796875,-0.00022044181823727843
5,0.0005607676506042355,-0.01005126953125,0.000403366088867174,-0.00013703823089601685,0.0006412696838378935,-0.014039764404296879,0.0098480224609375,-0.0194091796875,0.0004637908935546902,-8.308410644530817e-05,-0.0015530776977539002,-0.00051915168762206,-0.0001990795135497773,0.00020652770996091734,-0.00016540050506589545,-2.2463798522947718e-05,0.00775634765625,0.043450927734375,0.00766261100769043,0.001052703857421876,-0.00654296875,-0.0052728271484375,-0.022727203369140626,-0.00696044921875,-0.003298416137695324,-0.0010198783874511605,-0.0004418325424194091,-0.012220458984375,0.00052055358886718,0.0003608989715576021,0.0006673240661621074,0.003440704345703124
6,-0.0008092117309570241,-0.0010070610046386567,-0.00356201171875,-0.008245849609375,0.0014138984680175742,0.0089666748046875,0.0178997802734375,0.01473827362060547,0.0010604476928710881,0.005638618469238283,0.0004998660087585527,0.0006374931335448998,-0.0020590400695800638,-0.00021459579467770964,0.0013931083679199338,-0.0003739929199218582,-0.00042280197143556404,-0.0016893005371093558,0.0005373144149780173,-0.00014535546302795385,-0.049289703369140625,-0.00024276733398437202,0.044502944946289064,-0.005978298187255856,-0.008006286621093747,-0.01071826934814453,-0.0031121826171875,-0.00557861328125,-0.023234481811523437,0.0063482666015625,0.00022926330566406,-0.0020544433593749963
7,0.001961135864257812,-0.000488643646240232,-0.0002631044387817308,-0.0341607666015625,-0.01605224609375,-0.002782173156738284,-0.0054071044921875,-0.005875244140625,0.012496414184570313,0.02421875,0.001831054687499992,0.025672607421875,-0.002677135467529308,0.0003497314453125,-0.013314208984375,-0.01338623046875,0.002682189941406252,-0.000925140380859376,0.0008367919921875,8.811950683593597e-05,-0.00865234375,-0.03386932373046875,-0.011159362792968747,-0.006550598144531252,0.035861053466796876,-0.18279052734375,0.001990661621093748,-0.011359233856201176,0.0016841888427734362,0.010274658203125,0.00047824859619141207,-0.015592803955078127
8,-0.006057434082031252,-0.015521659851074222,-0.014094238281249996,-0.0572509765625,0.001340732574462884,0.00113388061523438,0.00462890625,-0.0032260131835937524,0.095078125,0.0041293334960937475,0.00038253784179687186,0.009318542480468747,0.014032897949218748,0.010622253417968752,0.0329443359375,0.001558074951171872,0.007607116699218752,-0.017891960144042974,-0.016951522827148437,0.001984157562255852,0.002328491210937496,0.00017380475997924133,0.001421318054199208,0.001870880126953128,0.0037620544433593717,0.020511398315429683,0.034801025390625,0.0125787353515625,0.0067791748046875,0.009160728454589843,0.017525634765625,0.0592138671875
9,0.02013580322265625,0.03336395263671875,0.008113708496093752,0.004408493041992184,-0.002779006958007808,0.001224822998046872,-0.0016978073120117202,-0.0031386566162109357,-0.0017919731140136688,-0.0005152606964111196,-0.00011091232299805313,-0.0010483306646346972,0.0040765380859375,0.124114990234375,0.0146014404296875,0.0017160034179687564,0.0023254394531249944,0.0132073974609375,0.008277587890625,0.00670269012451172,0.003073959350585944,0.008380126953125,0.0097064208984375,0.0049981689453125,0.001933593749999992,0.004017333984375,0.003675384521484372,0.0620867919921875,0.015827789306640624,4.016876220702426e-05,0.007896499633789064,0.026116790771484374
10,0.001103057861328108,0.004650087356567374,-0.001703948974609376,-0.0056211853027343765,0.0012496948242187401,-0.004956760406494138,-0.008546142578125,-0.015310363769531248,0.001555595397949216,0.00039169311523435996,-0.000869140625,0.000503387451171864,-0.00897598266601562,0.0010694885253906279,-0.014169578552246088,0.0008243560791015521,0.00028038024902342097,-0.003805160522460944,0.0027758216857910164,-0.009800567626953128,-0.002282180786132812,-0.00033563613891602034,0.000130119323730448,0.0023797607421875,0.0120892333984375,0.0037747192382812478,-5.279541015625996e-05,0.02930419921875,0.04376800537109375,0.001087784767150878,0.0004382896423339856,-0.04078094482421875
11,0.00088626861572264,0.005232810974121096,0.002842063903808592,0.005056152343749996,0.01815521240234375,-0.008206481933593747,0.002872314453125,-0.00225830078125,0.015435791015625,0.005639057159423819,0.004590072631835932,0.00504638671875,-0.0015968894958496083,0.022589111328125,0.003096861839294426,-0.000711174011230472,0.00045255184173582556,0.0008531284332275204,0.0031944274902343684,0.004617004394531248,0.0037261962890625,0.0012744140625,0.001510162353515624,-0.0046234130859375,0.0062744140624999955,0.003768005371093748,0.006160469055175775,0.006593627929687496,-0.002192277908325192,0.002421302795410156,-0.0006203842163085887,0.0006858253479003759
12,-0.0005812263488769472,0.0049610900878906275,-0.0004224872589111248,-0.00048355102539062806,0.009211120605468748,0.0118463134765625,0.0704046630859375,0.0041204833984375,0.0005326843261718719,0.0060205078125,0.008804016113281249,0.0129022216796875,0.004715270996093744,0.0096026611328125,0.00309059143066406,0.0035926818847656283,0.001711387634277336,0.00035542488098141755,0.0018715667724609362,0.0004449272155761496,0.001544990539550788,0.008380050659179685,0.004649505615234376,0.001543388366699216,0.0053691864013671875,0.0036830139160156238,0.0025843429565429676,0.002732315063476556,0.005878829956054687,0.005415115356445308,0.002593498229980476,0.004287452697753904
13,-0.006512451171875,-0.008094482421875,0.001696739196777348,0.008269958496093752,0.04128143310546875,0.0965325927734375,0.003284568786621092,0.00191749572753906,-0.03474609375,-0.0065631103515625,0.0065510559082031326,0.021329345703125,0.01530563354492188,-0.0007479858398437481,0.006802062988281252,0.0091937255859375,-0.0005041503906250042,0.007122802734375,0.019263763427734375,0.013477706909179684,0.013424758911132808,0.007287187576293952,0.0004168081283569307,1.64461135864169e-05,0.001269073486328128,0.0037540435791015635,-0.010894470214843752,-0.0184716796875,-0.003504486083984376,0.00051288604736328,0.005684814453125,-0.004365921020507812
14,0.0032135009765625,0.003412170410156248,0.007476119995117184,0.0063860702514648435,0.008437652587890629,-0.005844421386718757,-0.003635787963867188,0.0022017860412597576,0.0008917331695556625,0.006693725585937496,0.0017025756835937344,0.0003976726531982284,-0.0006734848022460888,-0.03466659545898437,0.001131591796875,-0.00356792449951172,-0.0343109130859375,-0.001039276123046872,-0.0783544921875,-0.011759757995605469,-0.011831970214843748,-0.0015113067626953119,-0.0214459228515625,0.003887863159179688,0.005802154541015624,0.003024826049804692,4.869401454923587e-05,-0.0015904998779296912,-0.006492004394531252,-0.022006683349609372,-0.0058831787109375,-0.006121139526367192
