layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.000238037109375,0.0006500244140625,0.00060577392578126,0.00224609375,0.0008682250976562601,-0.0012008666992187399,0.00146446228027344,-0.00020751953125,-0.0008544921875,-0.0007659912109375,0.001715087890625,-0.0012710571289062601,-0.002239990234375,-0.004150390625,0.0008453369140625,0.0001007080078125,-0.0010177612304687399,-0.003155517578125,-0.00096435546875,-0.0007354736328125,-0.00181884765625,-0.0011558532714843798,0.0009063720703125,0.000921630859375,-0.00057373046875,-0.0009590148925781,0.00043983459472656,0.005523681640625,0.00104522705078126,-3.8146972656199695e-06,0.0034942626953125,0.000742030143737768,0.00173988342285158,0.00221023559570314,-0.002880859375,0.006573486328125,-0.00214309692382814,-1.1355988681316375e-05,-0.007568359375,0.00379638671875,-1.6784667968739983e-05,0.00223007202148438,0.00146102905273438,0.0005203247070312399,0.0017974853515625201,0.00244903564453126,-0.00056648254394532,0.0008977890014648601,-0.0008491516113281399,-0.0004150390625,-0.00112075805664064,-0.0008010864257812399,0.00032043457031247994,0.00151405334472656,-0.00081787109375,0.0018293380737304601,-0.0018493652343749799,0.00037651062011722004,-0.0015682220458984198,0.00089168548583988,0.0021945953369140797,0.0024110794067382798,-0.00145950317382808,-0.0028663635253906
1,8.096694946286e-05,0.00012664794921874004,0.0008865356445312601,-2.565383911131314e-05,0.0008697509765625,0.0003027439117431766,0.0006580829620361203,0.0010742187500000174,-3.043413162233321e-05,-0.00092391967773438,-0.00030364990234376,-0.0004046440124511719,-2.4318695068339378e-05,0.00016770362854002157,0.00010604858398440002,-0.0005722045898437399,0.00019264221191408004,0.002911376953125,0.00037078857421874004,-2.6130676269519986e-05,0.00033569335937502006,-0.00034971237182618,0.00037651062011718,-0.000884342193603543,-0.00047836303710936,0.0002347946166992,0.00012569427490232002,0.00031433105468746,1.907348632819997e-06,0.0010648727416991924,0.00020925998687742892,0.0002809524536132563,0.0006319046020507801,0.00013318061828614033,8.735656738279997e-05,8.666515350339044e-05,0.001223468780517568,0.00047111511230466,0.00067386627197262,0.0006050109863281201,0.0002642631530761619,0.0010562896728515399,0.00022392272949218,-0.00020599365234376006,0.00049686431884768,-6.752014160156e-05,0.00077972412109372,0.00101737976074218,-0.00035352706909178185,0.00023927688598632935,0.00021095275878909998,0.0003260016441345015,-0.00017029047012327478,-0.00033111572265623996,-3.9672851562459994e-05,-0.00024871826171874,0.0009499549865722507,-0.0006723403930664,-0.0010358810424804486,-0.00013408660888672002,0.0016048431396484201,0.0005934715270996244,-0.0005306720733642378,-0.0230712890625
2,0.0010872840881347601,3.213882446287938e-05,0.00026168823242188,8.773803710939993e-06,0.00038356781005862003,0.0008919715881347707,0.00014676004648203993,0.00069408416748048,0.00044746398925775996,0.0015216588973999024,0.00030174255371096,0.0009613037109375,0.00064926147460938,0.0008163452148437601,0.00040130615234372,0.00273704528808594,3.2043457031259976e-05,0.00131797790527342,-4.096031188962969e-05,-0.00020484924316404,6.103515624999998e-05,0.00010166168212889001,0.00287933349609374,0.00032939910888671125,0.0004780769348144582,0.00018799304962156452,0.0003149032592773,-2.8586387634271094e-05,0.00132408142089844,0.0008525848388671601,0.00055694580078122,0.0009967803955078,0.00011558532714843,0.0005941390991210801,0.00036106109619141993,0.0011810302734375,0.0005607843399047702,-0.00026092529296874,0.00043706893920896444,-1.645088195800532e-05,0.0006500720977783254,4.0721893310521867e-05,0.0005192756652832,0.00020637512207030248,0.0006954669952392329,8.668899536130813e-05,0.00020790100097655998,0.0024833679199218603,0.0003450393676757375,-6.370544433594002e-05,0.000592041015625,0.00048179626464840003,0.00032806396484373997,0.0006553649902343399,-8.563995361328001e-05,-0.00020637512207034004,-0.0004669189453125,0.00045166015625,0.0013641357421875,-0.00010633468627926438,0.00040345191955566657,6.103515625e-06,0.00010452270507814001,0.00106201171875
3,0.0011503219604492188,0.001420783996582,0.00073852539062502,-0.00037994384765626,-0.00283966064453124,-0.00016708374023436,0.0023222446441650353,0.004193115234375,0.0026885986328125,-8.7118148803721e-05,-0.0006530761718750199,0.00102348327636718,-0.0002822875976562601,-0.0002483367919921875,-0.0005355834960937601,-0.00075111389160158,0.00039100646972658,0.0005999565124511469,0.00011358261108399311,8.201599121095998e-05,0.001690673828125,6.637573242188004e-05,0.00019874572753903873,0.0003671407699584761,0.00088653564453122,0.0008012771606445187,0.0018303871154785,0.00051727294921878,0.0012131690979004007,0.0006843566894531149,0.00047254562377928186,0.0007640838623047,0.00010757446289064,0.0010261535644531202,4.196166992187999e-05,0.000452899932861295,0.0005398333072662028,0.0003131866455078,0.0007820129394531125,0.00071830749511716,0.0010475158691406325,0.0005764245986938489,0.0009670257568359,0.0011667013168334712,0.00070915222167968,0.0010206222534179486,0.0005018234252929424,0.0004927635192871269,0.0001625061035156399,0.00018434524536133562,-0.00036048889160158,0.00015258789062502003,0.0007166385650634903,-0.00039863586425782014,-0.0004348754882812399,-0.00130157470703124,0.00031585693359376007,0.00042896270751955126,9.222030639649999e-05,5.283355712892e-05,-0.00010108947753903998,0.00012283325195313992,0.0002962112426758,0.00042610168457028
4,0.00020499229431149594,0.0001157999038696039,0.0012924194335937399,0.00014193058013914768,0.0005753993988036734,-0.00010814666748045999,-3.12805175781e-05,0.00024614334106443314,0.00027503967285158004,0.0004785060882568159,0.00018692016601561996,0.0006169319152832106,-0.00013270378112794972,0.0004815101623535125,0.00035924911499024185,0.0004900932312011181,-5.102157592773435e-06,-8.368492126464593e-05,7.152557373046877e-06,0.0005714416503905799,7.34090805053661e-05,0.00010404586791992062,-0.0002566337585449219,2.996921539305328e-05,0.00016469955444336937,-1.1062622070312522e-05,0.00040564537048338344,-4.490017890928675e-05,0.00038070678710933997,-3.706514835357166e-05,0.00010399818420411906,1.0347366333020931e-05,-0.0009033203125,0.00019378662109376,0.0013395309448242488,0.00033931732177734,-0.00053863525390624,-0.00017175674438474814,0.00035448074340819184,0.00066184997558594,-0.00016403198242185998,0.000400972366332974,-0.00042877197265626005,-0.0006349563598633,0.00022869110107419624,8.91208648681528e-05,0.00150146484374998,0.00115661621093748,-0.00043287277221677994,-0.001177978515625,-0.01380615234375,-8.137822151184082e-05,0.00017056465148923404,-7.915496826166866e-06,-0.00021076202392578,-0.00029044151306150464,-0.00157623291015624,0.0006927490234375,0.00023002624511722,0.00044231414794920374,-0.002789306640625,0.00044403076171873994,0.00013418197631834874,0.00033302307128902
5,0.0005699157714843601,0.00263671875,8.621215820311996e-05,0.00029907226562497996,0.00045757293701171995,-0.00040664672851563994,0.00090637207031248,-0.00017049312591551109,-0.00223541259765624,-0.00051746368408202,0.000537109375,7.324218749998994e-05,0.00022888183593747997,-0.0025733947753906203,-0.00034904479980468,-0.0320892333984375,0.0009429931640625201,0.0004684448242187375,2.975463867188003e-05,0.00029258728027346,0.0003795623779297199,0.00021286010742186,0.00037670135498047374,0.00018992424011228718,0.0027763366699218596,7.09533691406275e-05,-0.0028289794921875,8.621215820311996e-05,-0.000933837890625,0.00018997192382811997,0.00026113986968994644,0.00018968582153322002,0.00018463134765626002,0.0001869201660156,0.00040967464447019613,0.00026555061340332784,0.0006299972534179462,0.00015064924955367543,0.0002645492553711,0.00055313110351562,-0.00405387878417968,5.475282669067383e-05,-0.00981597900390624,-0.01452064514160158,-0.0007443428039550606,-0.00304012298583986,-0.032916259765625,-0.0113788604736328,0.0008149147033691305,0.00111408233642578,0.00032167434692380564,-0.0001743793487548828,0.0010951995849609476,-0.00070648193359374,0.0007442474365234388,0.0004969596862793018,-0.0008188247680664,0.00021648406982423878,0.00047798156738284,-0.00164794921875,0.00030393600463867685,0.0005562782287597469,0.00048999786376956,7.171630859375998e-05
6,0.0011664390563965094,0.00016908645629882315,0.0006960868835449419,-0.0008537292480468601,-1.0681152343739982e-05,0.00019073486328125997,0.00043106079101564,0.0011398315429687399,0.00269050598144532,-0.002862548828125,-0.0006002426147461,0.00022358894348143907,0.00073928833007814,0.00031394958496096004,1.7547607421879986e-05,0.00043716430664062,-0.0003124475479126077,2.7465820312525002e-05,8.459091186523438e-05,0.00043773651123048377,0.00022354125976561498,-0.00022106170654295998,0.00013311505317687862,-7.446110248578164e-06,5.531311035159979e-06,9.231567382812001e-05,-3.2615661621080004e-05,0.0006122589111328,9.193420410158002e-05,0.00022258758544920003,0.00061492919921874,-0.004591464996337891,-0.00021467208862306002,-0.00511493682861326,4.670619964598603e-05,0.00128936767578124,0.00020599365234374003,-0.00216178894042968,-9.770393371582032e-05,-7.32421875e-05,0.0003818511962890575,0.0014392375946044797,0.000970458984375,-0.00012893676757811997,6.115436553955203e-05,0.0006455421447753931,0.00020408630371096,0.0011211395263672,-0.0003652572631836,-0.00013198852539062,0.0005752563476562401,0.001226806640625,0.00010814666748045999,0.0001247882843017528,0.00031967163085938003,-0.00028076171875,0.000253677368164045,9.117126464845187e-05,0.0006622314453125199,-5.063861608503999e-05,9.121894836425344e-05,5.3215026855439996e-05,0.00023455619812009967,-0.00023880004882816005
7,-0.0204376220703125,-0.00283813476562498,0.00041618347167971995,0.00014152526855467986,-0.00113182067871092,-0.0008186340332031201,0.0006795585155487261,0.0004581451416016,0.0005607604980468999,0.0003863215446472149,6.623268127441407e-05,0.00023403167724608,0.00087966918945312,0.00076141357421876,0.00097646713256832,0.000582516193389865,-0.0022048950195312595,0.0010589599609375,0.0009689331054687399,0.0015045166015625,0.0007598876953125,-0.0041427612304687595,0.0042037963867187405,0.00023193359375,-0.02325439453125,-0.0024688720703125,-0.00999832153320312,-0.0017820358276367,-0.0009681701660156399,-0.00053138732910156,-0.00063629150390625,-0.009888648986816401,-0.01627044677734374,-0.0083770751953125,-0.0003722190856933194,0.00263671875,-0.00025749206542967124,5.760192871091998e-05,-0.0144775390625,-0.0006092071533203199,2.059936523439998e-05,-5.5789947509765625e-05,0.00021400451660155248,-6.623268127441407e-05,0.0006578445434570312,-9.822845458984002e-05,9.844303131103515e-05,0.00043411254882814,0.000531005859375,-0.00027751922607423875,-0.00098648071289062,-0.0004333972930908203,6.0850381851184416e-05,0.0004373073577880959,-2.5558471679680003e-05,0.00018243789672847435,0.00054111480712888,0.00031385421752929435,-0.0001699447631836,0.00463485717773436,0.0006006240844726601,0.00045585632324219997,0.0006633758544922,0.0009126782417297414
8,0.00073299407958986,0.00033502578735349563,0.00059890747070308,-7.095336914058749e-05,0.000245475769042935,0.00010251998901364625,0.00038433074951168124,-2.5939941406226252e-05,-2.0408630371100017e-05,5.1712989807111405e-05,0.00333251953125,0.0005397796630859199,8.6057186126719e-05,0.00012989044189454,-0.0011474609375,0.000997447967529302,0.00012158155441281179,7.257461547851063e-05,0.00018196105957032,0.00028533935546873996,-0.001116943359375,-0.00028333663940428,0.0002948760986328225,0.0006082296371459561,0.00033988952636718005,0.00021934509277345997,0.0016849517822265798,0.00092277526855468,8.134841918945564e-05,0.00041179656982421995,0.00043537020683286076,0.0001460075378418169,0.0004943549633026048,0.0007617950439453,0.00017490386962892,0.0007925987243652344,0.0008699417114257599,0.0006114959716797201,0.0005578041076660194,0.00107574462890622,0.00012550354003906,5.786120891568732e-05,0.0007474660873413011,0.00070133209228514,0.0010711669921874799,0.00015787482261656779,0.0016956329345703173,6.599426269530001e-05,0.00021905899047849564,5.95092773437575e-05,0.00051774978637692,0.00011444091796871994,-0.0012725830078125,-0.00024595260620117185,-0.0003549575805663912,0.0003936767578125,-0.001043701171875,0.00015630722045898,-0.0009750366210937601,0.0005953788757323718,-0.00290679931640626,0.0016525268554687601,-2.079010009766e-05,6.0081481933706234e-06
9,0.00046844482421871004,0.0006898880004883,-7.53402709961e-05,5.035400390623994e-05,0.0006360054016113432,-0.00020275115966798002,0.0001495838165283253,-0.00015430450439451999,0.00012550354003909998,0.0009597778320312601,-0.00015289783477783202,0.00037641525268555814,-0.000250244140625,0.0012840270996094,0.00116462707519532,0.00037536621093751997,8.165836334226389e-05,0.00015230178833007998,0.0007076263427734199,0.00017776489257812002,-4.501342773438001e-05,0.0014706134796142578,0.00120925903320312,0.0009361267089844199,-0.00033645629882811997,0.00030250549316408,0.00027914047241209934,0.000191956758499133,0.00018920898437502004,9.460449218752003e-05,0.00026607513427733996,-0.0024971008300781403,-6.258487701416012e-07,0.00023055076599121094,0.00082855224609374,0.00021324157714844002,0.00027923583984376,8.175373077391579e-05,0.00037460327148438,-0.0024322509765625,0.00048027038574219376,0.0004432678222656399,0.00078506469726562,0.0007713317871094,0.0008934020996093399,0.0009498596191406001,0.0006433010101318208,0.0016483306884765802,0.00029335021972658,-0.0001317143440246682,0.00137691497802734,-0.001171875,0.00205078125,0.00022468566894532247,0.00067939758300782,0.00015044212341308095,0.0009750366210937399,0.00054931640625,-5.912780761706239e-06,0.00076770782470704,0.00055732727050782,-0.0007247924804687399,-0.00080146789550782,0.00032424926757811996
