layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.0019439370543868429,0.00177107475422046,0.0018775948771723927,0.00151777708971941,0.0018129569512826365,0.001938559390880439,0.0018470596384119048,0.0017855520601625726,0.0014532936943901804,0.0007130304972330664,0.00011888256779423518,0.0007005929946899435,0.0017112802576135686,0.0010831620958116313,0.0016335911220974333,0.00044382060015642726,0.000886784659491636,0.001098076502482088,0.0006609890196058419,0.0011588599946763753,0.0011425106613724269,0.0007320708698696526,0.0005055533515082441,0.0012246326163963027,0.002154531302275476,0.00100249052047728,0.00035385401160628263,-0.0005062686072455518,6.199324572527148e-05,1.6168311790193573e-05,-0.0005244149102105065,-0.0001246189629589926,-4.105876993249578e-05,0.0014230189500031621,-0.0025370650821261924,0.00241275186891909,-0.0002501099197952718,-3.183862039198478e-07,-0.00024256441328260239,-0.001393450631035697,0.0006018766650447081,0.0008878752037330887,0.001285239502235684,0.0005916401191993934,0.00117595107467086,0.0006067752838134692,0.00072365999221801,0.000787035182670305,0.0008289769843772469,0.0007404508414091802,0.0011105537414550695,0.0011050855671917849,0.0011616547902425069,0.001116505375614868,0.0008852172780919847,0.0012096519823427468,0.0015219361693770714,0.00036763096297226646,0.0014015921839961225,0.00039230452643498003,0.0006442092083118481,0.0006976392534044013,0.001130616223370578,0.0018914143244425404
1,-0.00012263171029862008,-0.00013587403076664538,-0.0006815780092168732,-0.00021241826039772264,-0.0006827369884208301,-0.0002847584309401048,-0.0005364376637670543,-0.0004451865399325252,-0.00011249052153690869,-0.0007705026202731467,-0.0001105543363977192,-0.00040304702189231827,-5.810583631196362e-05,-0.0002445633764620078,-0.0002916466306756919,-0.0009080077762956877,-0.00048677954408856924,-8.65647086390756e-05,-0.00043177025185689715,-6.61170041119568e-05,-0.00011554194821250833,-6.537415363169898e-05,-0.00016104126418077584,-0.0002796153227488166,-7.088040864025095e-05,-7.218012103327652e-05,-0.00016007875954661356,-0.00011333216119693231,-8.854545928811892e-05,-0.0006686680846744041,-5.169612941917592e-05,-0.00011415586427405267,-0.00021477429955094084,-0.00021055285577419074,-7.357144797289052e-05,-8.7893947407032e-05,-0.0007255938318040513,-0.00014447586403951314,-0.00023037747100546345,-0.00017187082105210927,-0.00029362103453386664,-0.0005436539649963266,-0.00026045022187407615,0.0002439121405283566,-0.00037484478067466444,-9.582964358504812e-05,-0.00013762767668122562,-0.00023419382395566295,0.00041192549246326336,-0.00025435164570807863,-0.00018321419203720538,-0.0002507213503122176,-1.815182191348063e-06,-0.00037017519827240136,-5.5484956613280403e-05,-0.0005519174867205962,-0.00014158779824220442,-6.574385420038311e-05,4.82701041080296e-06,-0.00016162434109933782,-0.0004713684320449763,-0.0004303269088268103,-2.548098564148062e-05,0.0008268930293895471
2,-0.0015400692268654089,-0.00012260026953838448,-0.00032698832176347855,-1.919973227712612e-05,-0.0004041636431658493,-0.0002890698335788687,-0.0001351579471870579,-0.0003335271720533008,-1.7793159242024566e-05,-0.0005665062754242372,-5.1553602571839504e-05,-0.0006227658854590427,-2.405295769373515e-05,-0.0005349549982282837,-9.84952957541786e-05,-0.0006388508611255053,-0.00021002855565810526,-0.0006051389155564349,-1.3283419388285836e-07,-0.00016424170246831271,-8.351548954291043e-05,-9.28067774684221e-05,-0.0014778044488694896,-0.00018080641274096333,-0.0002116458835425102,-8.845494853159843e-07,-0.0002472108161007685,-2.0316008616376777e-05,-0.0006903785246389736,-0.00045866132886320096,-0.0002636390703695592,-0.0007858646136742933,-4.604865831355841e-05,-0.0002497467729780225,-9.04311460477215e-05,-0.0003019449887452136,-0.00011597408188712344,-0.000349285425963211,-9.586054969715712e-05,-3.646591816234522e-05,-0.0007021140169214043,-4.211419986352832e-05,-0.0001477074843865611,-0.00021694490203149605,-0.00042228345517756764,-0.00015921821748766414,-0.00030461836744236927,-0.001483439295380193,-0.0001118287996009489,-0.00038571931697702695,-0.0001911785867479061,-0.00012161292963557139,-4.024472501541827e-05,-0.00024081766605375186,-6.1243772506695e-05,-0.00033895174662271145,-0.0016641307760167905,-0.003088730352896232,-0.002017612810488101,-1.4040860588901813e-05,-0.0002657917362672089,0.0005377001232570885,-0.0003749347395366843,-0.005210452609592013
3,-0.0007906220853328516,-0.0015618668662177144,-0.00108987920814089,-0.0013232462935977487,-0.0012945599026150043,-0.00042065536534342286,-0.0017118434663172114,-0.002528014006438073,-0.00545612087956181,-0.0002295786031969933,-0.00032094948821596186,-0.0024082042552806666,-0.0020074314541286835,-0.000382714801364436,-0.001104148449721139,-0.0005087165368927527,-0.0002551271959587135,-0.0005258961960121178,-0.00022746181046518507,-0.00045719522017017314,-0.002133828622323487,-0.0011275852168047742,-0.00023913655981970875,-0.0004931583448692267,-0.0002194520224023581,-0.00040145107993371166,-0.0009766701194975026,-0.00039912263552345685,-0.0005369500981436602,-0.00022901056541333885,-0.00042162283703130486,-0.0004394483511094499,-0.0006465382046169532,-0.000535620514441402,-0.0004677357221091084,-0.0002865576081805471,-0.00022504492490377782,-0.0006601159219388425,-0.0008155907745714382,-0.0006843442442240282,-0.0010637555409360718,-0.0003979560677651733,-0.0009562914018277685,-0.0010059045420752557,-0.0008462231468271181,-0.0006464763923927451,-0.0006244866936294968,-0.0006648317945224033,-0.0009790736216085721,-0.000842610719027325,-0.0006972948710123407,-0.0011432190184239796,-0.0009328331108446309,-0.006267123752170139,-0.0030713876088460214,-0.0005200439029269453,-0.00040919112938419416,-0.0005041500208554121,-0.00011815710200202263,-0.00027287834220460363,-0.00027466841317988657,-0.00043124070873964493,-0.00037390545562459394,-0.0006894579640141066
4,-0.00012349295947284333,-8.593313395974825e-05,-0.00039222505357529097,-0.0001289037366707904,-8.258770254473623e-05,-0.00013165720910935776,-3.990655144055713e-05,-9.374968983507238e-05,-0.0003195338779025357,-0.00016664465268452486,-0.0010289969267668333,-0.00015786597160275876,-0.0002213203244738769,-0.00015718765832757918,-0.0003175859649975823,-0.00030086493050607207,-7.416981841540999e-06,-1.3155724715303492e-05,-1.3436811665693918e-05,-0.0005184743139478611,-3.7440633470256184e-05,-0.00010285954232567214,8.112440506612483e-06,-2.6284786010230028e-05,-0.0005893472720075297,-0.00036876124364355255,-0.0002954690544693241,-0.00011230135957398137,-0.0002465017691806445,-0.00013963795370522844,-0.00011226517596728035,-9.164862610674849e-05,-0.0005839191101215308,-0.000551777857321255,-0.0009441728945131509,-0.000736434909480571,-0.0006217415686006617,-0.00017224369501622793,-0.0003654895936725137,-0.0005293586291372637,-0.00047350426514941005,-0.00017297102345358462,-0.0006720445774219416,-0.0010359640474672462,-0.0003363319017268711,-5.248119985615407e-05,-0.0009781994201518702,-0.0011682801500514583,4.633402244911315e-05,-0.0031734925729257064,-0.000883696255860493,-1.3180077075957066e-05,-0.00011896904281994563,-6.600276187612657e-05,-2.502386147776982e-05,1.0746427708201936e-06,-0.00462162605038396,-0.000739564498265559,-0.0005730782394055753,-9.298876479818795e-05,-0.0020544838022302616,-0.0002977798382440908,-0.00018077957685344747,-0.0004396372371249481
5,-0.0007425215509202501,-0.00501728057861328,-0.0008595784505208092,-0.00011284980509014593,-3.4146355809987296e-05,-0.0028543825502748833,-0.0007920993698967757,-5.8067617592980356e-05,-0.0006516906950208625,-0.001911807943273461,-0.0006379109841805614,-0.0022534154079578432,-0.0004999309226318403,-0.0021097130245632516,-0.002002378304799386,-0.0035504323464852715,-0.0005957042729412862,-0.0002533609944360975,-0.00023562361106826258,-0.00022393958298142283,-0.0002504874158788354,-0.0006113813983069302,-0.00046988576650617924,-0.00015233070762066703,-0.0038573167942188365,-0.00015606827757974013,-0.005551638426604091,-0.0016260147094726443,-0.0032461484273274693,-0.0024338828192816816,-0.00041795439190331905,-0.0004404341733013837,-0.0004685545961061834,-7.34787296365745e-05,-0.0004778636826408962,-0.0002797742684681899,-0.00032850141050636374,-0.00020718160602778673,-0.0002242742037331311,-0.0009847159186998846,-0.0006757113668653371,-0.0006304780642191264,-0.00036429475854944253,-0.0007893067819100564,-0.00036636546806049955,-9.485140994741077e-05,-0.0005627605650159991,-0.0007619195514254888,-0.0012533090732715548,-0.0003749736481242469,-0.0005792953349925544,-0.0011747413211398443,-0.000554875919112426,-0.0005626926819483266,-0.00033652271937438603,-0.0004047495657922762,-0.01181895644576461,-0.000405340834900158,-0.0003123057109337919,-0.0010066915441442276,-0.00024423996607459157,-0.0006412011053826829,-0.0012315820764612101,-0.0002513931788227911
6,-0.0009142557779947657,-0.0002769739539534586,-0.0005136584794079475,-0.0018106743141456814,-0.0010146211694787833,-0.0015254638813159925,-0.000861079604537375,-0.00429195827907986,-0.0020768984600349695,-0.0015096474024984428,-0.0003253552648755942,-0.00015941151866203813,-0.0004375890863162215,-0.000254073145764827,-0.00029357605510285455,-0.0001710802316665391,-0.0004976943687156083,-0.0001857689133396557,-3.7282153412138665e-05,-0.0005439718564351067,-0.0002959458916275301,-0.0010854403177896926,-7.958047919801269e-05,-0.00011473521590230318,-4.2901236425945724e-05,-0.00021893945005201987,-0.0012430300315220955,-0.00096185450200679,-0.00018731753031409916,-0.0003108891348043774,-0.001376982088442187,-0.000242174844498979,-0.0002803846641822783,-0.0003346541413554151,-0.00028020143508907793,-0.00637680071371572,-0.00031663863747204087,-0.0005139620215804182,-0.0005190063405919686,-0.0003372574294054585,-0.0008059960824471656,-0.0008220645012678758,-0.001325490298094555,-0.000309100857487405,-0.0001443483763270664,-0.0011349730883483398,-0.0005679892169104466,-0.0010404766157821243,-0.0009400049845377351,-1.2280764403163931e-05,-0.0005395324141890556,-0.0033106274074978276,-0.0001242450541919892,-0.0002565828186493997,-0.001322508962066067,-0.0004733668433295056,-8.28744636641402e-05,-0.00012551248073576246,-3.808074527316143e-05,-8.251673231521403e-06,-0.00012606796291137552,-5.572723845639728e-05,-0.000126068790753681,-0.000616938979537363
7,-0.001952153665048092,-0.000748729540242068,-0.0006078131220958535,-0.0005364131044458174,-0.0003969906656830108,-0.00106767647796205,-0.0003650718265109307,-0.0007353371906059489,-0.0008915265401204175,-8.807134711078047e-05,-0.00015623343211630103,-0.0003202662423804652,-0.0030827698884186914,-0.0008328728101871366,-0.0007724514989941033,-0.0002186309408258337,-0.003286891513400602,-0.0013964813616540565,-0.0009174749807074971,-0.008609135945638021,-0.0025256077448526973,-0.00081544397053893,-0.013097568794533056,-0.00042718428152575463,-0.0010168088807000024,-0.004116649980898252,-0.00044630495486433426,-0.0002861723855689489,-0.0014481809404161092,-0.0008544127146402731,-0.000847398130981989,-0.0008158496132603202,-0.0001599570667301959,-0.0004014174143473122,5.771992383180246e-06,-0.00211350123087565,-2.2658832474712373e-05,-0.0036140901071053944,-0.000234829054938415,-0.004336277643839517,-0.000846628789548492,-0.0002482599682277758,-0.00045257144504120124,-0.00012334205072232817,-0.000767226572389925,-0.0003475745519001921,-0.002708894235116463,-0.0007270000599048463,-0.0019599828455183132,-0.0006280475192599491,-0.004360764114945023,-0.0012854817840787915,-0.0001962667814007201,-0.00029130555965278777,-0.00014964960239549667,3.529781544649606e-05,-0.00018007211663103098,-0.00027518181337248286,-0.0013390382130940572,-0.003009993169042788,-0.001385655668046723,-0.00024885684251784156,-0.0008244028797855888,-0.0010483309074684278
8,-0.0009744034873114543,-0.00011090158174433788,-0.00030344200355032167,-0.0002744853220603837,-0.0001501482394006305,-0.0003424537954506813,-0.00019464448646260604,-0.0001575863333763672,-0.00012608810707371622,-8.078995678158621e-05,-0.002732524165400751,-0.00038423444385879586,-0.0001225064474123276,-0.00043382854373364316,-0.0014937762860898426,-0.0008818529270313293,-0.0001724638320781228,-0.00040499590061326025,-0.00017782742226562717,-0.0031163957383897566,-0.0013912872031882823,-0.0002239226467079296,-0.00032165922500466395,-0.00027384912526162936,-0.00036016327363473156,-0.0006099544741489017,-0.0007727034389972639,-0.0003853884560090468,-0.0004317909479141101,-0.0007144080268011861,-0.00023948897918063967,-0.0005560430387655731,-0.00016272247389508208,-0.00036309438723102367,-0.00036079712488030184,-0.0004621452341476811,-0.00047964464735100157,-0.0004654063118828396,-0.0005049335735815316,-0.0011807856736359573,-0.0003070022772859318,-6.645131442280575e-05,-0.00023537377516426574,-0.00040476741614163785,-0.0003180757026981239,-0.00036719110276961156,-0.001104549125388804,-0.00023903890892307947,-0.00014240232606726758,-4.549324512480825e-05,-0.00036917040469468623,0.0005641910764905938,0.0013668923466293751,-0.0005908542209201065,-8.129494057760096e-05,1.023075094929415e-05,-0.001838216075190784,-0.000319142860394903,-0.0005382067627376681,-0.0009299781587388555,-0.0004829863707224306,-0.0014340612623426538,-4.501640796661018e-05,-2.272339123818624e-05
9,-0.00023703608247966593,-0.00021217880701574783,-0.002165847354465052,-0.002306461334228513,-0.00040840799057923816,-3.2833190979774986e-05,-0.0009333153289777076,0.0005412018961376456,-0.0005468687525501719,-0.0017202068810109625,-0.00029383109951457685,-0.0004521754604798416,-0.0011267308835629884,-0.0016999208816775484,-0.0013765369852383805,-0.0006379634141921767,-9.531389783928842e-05,-0.00031060201150396357,-0.0009421937995486682,-0.0003989791428601109,-0.0002014184439623609,-0.0006578746079294679,-0.0006535682413313057,-0.0008842257989777305,-0.00034224869752369903,-0.0005164924595090851,-0.00010467086125301656,-0.0002575914065042875,-0.0021764790570294327,-0.00027530474795234045,-8.748016423648579e-05,-0.002068225984220147,-9.417249303725031e-06,0.0006767870099456237,-0.0032533186453360084,-0.00041657906991461304,-0.00045324751624351684,-0.00038022134039133933,-0.0017015227565058825,-0.0029828460128218984,-0.0007467199530866239,-0.0036212382493195634,-0.00016201777314696052,-0.00037626935927954284,-0.0005773857787803213,-0.0005270005376250529,-0.0005382834761230808,-0.0017715273080048653,-0.00042382517346627066,-0.0003198865387174596,-0.0010301150657512374,-0.0007194749735019637,-0.0021373629570007203,-0.00027116222514044657,-0.0011345263984468114,-0.0004320922825071284,-0.0007708596962469407,-0.0010912826767674035,-3.220817005192257e-05,-0.0015330645773145785,-0.0008568581607606567,-0.006011450732195812,-0.0009770801773777555,-0.0009228112520994793
