layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4.571956814079703e-05,3.7014656176829874e-05,7.831672426603057e-05,3.832469870560923e-05,5.416613605363699e-05,7.494221961234987e-05,7.160390144809767e-05,4.0890504029023545e-05,5.941226090752747e-05,2.6973134388038496e-05,-0.0004417664952053682,5.8146191834257655e-05,0.00012543061739200611,0.00014589384813702735,1.1891155261258633e-06,1.0207338360613286e-05,3.8339356524112506e-05,3.370977616103953e-05,2.6405601977845083e-05,5.33485046152176e-05,2.4989290264909853e-05,5.051679730300569e-06,2.1157644896625487e-06,7.629165502835742e-05,0.0001372223743215183,6.125662672645678e-05,3.769578668041772e-06,-0.00028292704498847983,2.3674151853916297e-05,-4.1351080169823163e-05,-8.616369579069564e-05,-6.271392021123879e-06,3.664237048967065e-05,0.00024501093297366375,-0.0005166743605555989,0.00012958473476736037,-8.563887717973623e-05,-2.1438899169981078e-08,-0.0002150228685421162,-2.2735192613115793e-05,7.128051332737795e-06,2.9311056439402957e-05,3.839294917301797e-05,1.7641829711445863e-05,2.1768692705519775e-05,1.677862161863699e-06,1.6685636082483896e-05,3.198381803221543e-05,1.7272864936293483e-05,8.844161239754904e-06,7.292310511344528e-05,2.3696195838773934e-05,1.1268197974831702e-07,4.356212047976387e-05,8.004886616203878e-05,4.773226984410641e-05,4.0947532104140656e-05,1.4689710710508524e-05,3.588806540775967e-05,1.5369180758106977e-05,2.4034699834848222e-05,1.3555504746670289e-05,4.096058672374449e-05,4.412461426484802e-05
1,-4.712964598658596e-06,-1.3484881688033293e-05,4.881518775747382e-06,3.3648854602881635e-06,-0.00011777024676774557,-2.0846881967227068e-05,-4.526695073738571e-05,-6.020155007970134e-06,-5.7381566159435695e-06,-1.9683503509139775e-05,-7.726030207733657e-06,-2.7360593207630907e-05,-4.296852177317448e-06,1.842988785588675e-05,-6.282786184726688e-05,8.55341539373765e-05,8.50462661581904e-06,-1.658394746661336e-05,-2.654631130977029e-05,-2.887840745082865e-06,-1.0101555861840979e-05,3.181469486266088e-05,4.967347173937027e-06,1.7249847580670088e-06,2.8186383783294984e-06,5.104621079651931e-06,-6.034641055162473e-06,-6.193472260355347e-06,-6.416545935710805e-06,-2.17229800654858e-05,-5.947009058230086e-07,3.069955909288445e-06,9.832089618349786e-06,-4.213733471550652e-05,-3.7486740995437725e-05,-2.6081383629100346e-05,-5.231990937884284e-05,1.1521818314919568e-05,4.447524245260816e-06,-1.8056872140661754e-05,-3.569303339885618e-05,-2.9721074557785e-05,-1.998532001612427e-05,3.531011220472386e-05,-3.984833885911097e-05,-1.4401217215798188e-05,-1.3576525260802377e-05,-1.941838880551637e-05,4.743808284613509e-06,-3.680687014809941e-06,-3.146944884264546e-05,-2.833369915354724e-05,-1.4722089602567356e-06,-1.0372467847195058e-05,-8.071727127436466e-06,-4.258498506518368e-05,-1.3163465358794352e-05,-5.429118556775257e-07,-7.983876837773804e-06,-1.8311276187353415e-05,-3.167494458721404e-05,-2.533867311065333e-05,1.5989847760378715e-05,3.139532952212326e-05
2,-1.4388695802972583e-05,-5.65328727423479e-06,-2.520984462770884e-05,4.696650797364001e-06,-3.2822226642071184e-05,-2.0377853246516486e-05,9.772705055567356e-06,3.3970467753415524e-05,7.547456037527479e-06,-4.655827019331149e-05,1.5686342168839536e-05,-4.5538120379706674e-05,9.545839886385877e-06,-2.109970070786583e-05,6.27107424419957e-05,-0.00024900782234272526,-1.87266943663134e-05,-4.247519456916509e-05,-1.8164619273793178e-06,2.5043111942225664e-06,-4.453657912474801e-06,-4.4210499920136285e-06,-6.984441928515334e-05,-1.3542947548150107e-05,-1.3783767347032746e-05,5.292524579151959e-07,-2.73833851134047e-05,-1.5907401109862918e-06,-5.9157352282609554e-05,-3.2796625559655795e-05,-2.4112064917424184e-05,-6.262613075725074e-05,-1.0124929285072165e-05,-2.7856811895378743e-05,-1.0723783120185018e-05,-2.5762669119434324e-05,-1.0519717013917041e-05,-1.1230393972221616e-05,-7.806934495020039e-07,-4.4126815084750495e-06,-3.787726307006715e-05,-1.4501104022186253e-06,-3.2612214743443943e-06,1.4870707571900268e-06,-2.035144698608168e-05,-6.319725962925455e-06,-9.659128433574724e-06,-8.445823570493364e-05,2.0583456348161492e-05,-1.2845516662890095e-05,1.925437583245557e-05,6.0995598748612385e-06,8.831888537473145e-06,-4.6306575123325e-06,-5.602400023471523e-06,-3.231742654593194e-05,-5.5843769187083765e-05,-9.247548985550011e-05,-2.7228386555579217e-05,2.7229635476151725e-06,-9.945999047252548e-06,4.738228579877159e-05,-6.759375705957e-05,-0.00013392115876035668
3,-4.8947544709404214e-05,-9.569205078909379e-05,-7.146743629897024e-05,-1.8302576686188405e-05,-0.00010167630559314806,-1.838781819906862e-05,-8.311280828616968e-05,-0.00022607360403773728,-0.00014317482280456388,-4.290017110585001e-06,2.456243855808122e-06,-2.5312220328821998e-05,-4.7573782181533905e-05,-1.1592903008950384e-05,-3.320625719259116e-05,-2.148770346994205e-05,-2.272238849333857e-05,-1.6902318433656178e-05,-1.0529312946609795e-05,-1.3618043818001467e-05,-7.880146290451856e-05,-6.438747377606212e-05,-8.63988578720098e-06,-2.145045056695744e-05,-3.4987758290405273e-06,-3.396256269455597e-05,-8.836495945020708e-05,-4.3113040491779104e-05,-4.572144331093649e-05,2.1419524573915624e-06,-1.663397586082133e-05,-3.779993735174713e-05,-1.22233037188232e-05,-1.554734339288011e-05,-1.6723790784847878e-05,-2.578336040522409e-05,8.849801064457882e-07,1.0951580506581578e-05,4.500311000432022e-05,-5.125348151130849e-05,-0.00011282549467828848,-5.00555483912394e-05,-9.414758336417785e-05,-6.0184573348498126e-05,-5.621516023199654e-05,-9.34916960860979e-05,-2.9840970932577206e-05,-4.58244917830164e-05,-5.7766691752057046e-05,-5.880147075561507e-05,-1.0364909909529106e-05,-7.578919531632545e-05,-2.6729276384102502e-05,-0.0002535839245711004,-0.00014522531419620404,-4.190389750441099e-06,-3.125908624427652e-06,-9.829298334550391e-06,-3.473716899823576e-06,-7.17957556877127e-06,1.895892917823576e-05,-1.6217043947186043e-05,7.878777845678049e-06,-1.9833488491838296e-05
4,-1.1825153477109407e-05,-6.518104381134113e-06,-1.5918004409724887e-05,-9.920503532622077e-06,1.3347659671723464e-07,-5.261489439766333e-06,-1.2766544802849493e-06,-1.1768455077659368e-05,-1.9300739772037717e-05,6.96961377012875e-06,-2.7199299946986694e-05,-4.032635694507045e-06,-6.77619211726478e-06,-4.546893948437193e-06,-2.2165727775675125e-05,-5.3506977963504534e-06,-3.6960064212538436e-07,-6.360494809924812e-07,-6.400185613020696e-07,-3.155201358593551e-05,-2.1656821718958586e-06,-6.471931000348774e-06,3.0994701568712673e-06,-1.158739961719587e-06,-3.463202348474566e-05,-2.6804454961035503e-05,-1.8023344527976078e-05,-1.1512997142405407e-05,4.8894202560328775e-06,-1.6487641018473314e-05,-5.7380134731844076e-06,-1.1080385728825419e-05,-1.9295672518375357e-05,-4.7320791669583114e-05,-5.3365327467950205e-05,-4.467192060321993e-05,-3.615813285083683e-05,-5.6659017298554305e-06,-1.3348026474886926e-05,-1.6943399510797725e-05,-3.168176533967417e-05,-1.585468878892561e-05,-2.5907636948438672e-05,-3.6416204930725437e-05,-1.9133892572333454e-06,-3.731926754618853e-06,-8.08192461757678e-05,-4.80138280721482e-05,-9.390698185802534e-06,-2.0401851130035347e-05,1.3054619604934595e-07,2.068547061380749e-06,2.057559065356959e-06,-5.953418275235046e-06,-1.2362685401660984e-06,-8.512646188883892e-07,-1.8990005471178214e-05,-3.4234881057524756e-06,-5.2967771716005806e-05,-1.2568206196215153e-05,6.581383411066773e-05,-4.620805711955489e-06,-5.774102446611672e-06,-1.066444328951197e-05
5,-6.9756901802389255e-06,-0.00017187391532143064,-1.3141535888141769e-05,-2.2289417433575427e-05,9.450213366350996e-06,-3.890917921845015e-05,8.204298793525235e-05,-1.6906877530535034e-06,-3.454243758913188e-05,-8.577841274104031e-05,-3.7696645536969393e-06,-0.00011223201048591775,3.356796462987171e-05,-0.00013867538783781573,-0.00012867821167571292,-0.00020052703038416316,-4.429106782194843e-05,-1.8101580097452355e-05,-1.7577812691126842e-05,-1.4044516196510029e-05,-1.835967275411415e-05,-4.160955841728895e-05,-1.626420948622204e-05,-1.0607567303574428e-05,-0.00011254089824518916,-4.957668934154966e-06,-0.00015118257227594376,-3.30231489755001e-05,-8.857673916188833e-06,-7.067908471187244e-05,-2.7727067298777656e-05,-3.1763363869342745e-05,-3.0152843218370228e-05,-2.690191012982545e-06,-2.6560385821531817e-05,-1.630020631149712e-05,-1.1296524137516316e-05,-1.1353647044709205e-05,-1.4373089663692049e-05,3.108631293437431e-06,-3.3440181089064905e-05,2.4641453360961355e-05,2.7365002004602837e-05,-2.0061514906648155e-05,-1.634830227846295e-05,-1.6142423627006937e-06,-1.4996322499915792e-05,-2.2291450060752173e-05,-6.441196908066916e-05,-1.0559270936746115e-05,-3.4579454306565595e-05,-7.595066034828276e-05,-4.283585706430358e-05,-1.1748270159378321e-05,-2.4885352518439217e-05,-2.4286108619311246e-05,-0.0005908878117542095,-1.5234991578845194e-05,-1.3926153238520423e-05,-6.824479895526579e-05,-1.641492807555721e-05,-3.11625221391679e-05,-4.6468347912219904e-05,-1.1522974192693133e-05
6,-2.8586066994496675e-05,-2.089414949547703e-05,-2.713774856068956e-05,-9.118262445777861e-05,-4.554184209143799e-05,-5.3483173322723845e-05,-3.103426622726091e-05,-0.00017527819366894824,-0.000189774203598212,-7.690805637641686e-05,-2.8384879846965143e-05,-1.0453363188059442e-05,-2.6736322586404217e-05,-1.3910790441929266e-05,-1.7335457686157876e-05,-6.809844979863508e-06,-8.956385162674451e-06,-5.96796515810209e-06,-2.723935129090105e-06,-2.5506794280895083e-05,-1.2326395133728434e-05,-3.8577546074799135e-05,-3.1626641063252313e-06,-8.945062570451558e-06,-7.2319926577729365e-06,-8.233363930702528e-06,-3.18555048632013e-05,-4.942816799358007e-05,-1.3576496632250801e-05,-2.5012178792043654e-05,-4.083599526646267e-05,1.504416080990706e-06,-9.132078584858816e-06,-6.038591795304531e-06,-9.329286363694928e-06,-0.00016454294481378054,-1.4692995836822596e-05,-2.4378643255755766e-05,-1.4903394220884643e-05,1.0333948130796884e-05,-4.849561439123901e-05,-4.716328453490631e-05,-7.078689983782037e-05,-3.0690190846619106e-05,-6.920476439590865e-06,-7.384431465215022e-05,-3.2261953359032975e-05,-5.795790184929741e-05,-3.4718875353665037e-05,-2.540476212239779e-06,-1.2603433629162559e-05,-8.625576521317407e-05,-6.758168654643559e-06,-1.0056465892808077e-05,2.2921678999316407e-05,-3.0718092501563754e-05,-6.846285547692267e-06,8.512449367592574e-07,-7.618916481304162e-06,6.865672445091384e-07,-7.667778262027284e-06,-5.961765287358506e-06,-3.1114762557674886e-06,-2.6199018348303265e-05
7,-7.012784194763126e-05,1.2277068139032507e-06,-3.59864331116242e-05,-1.1847425148419972e-05,-1.5810339583670712e-05,-5.413390030434834e-05,-1.4121276500930085e-05,-3.544842031686733e-05,-2.645507211529394e-05,-4.550907313536763e-06,-3.2484817688102846e-07,-1.278801621666984e-05,-8.32032745097486e-05,-9.848336321475108e-06,-3.497349053592592e-05,-3.271771095671202e-06,3.494515542681748e-06,-2.3634529938271184e-05,-5.2197994691151354e-05,-0.00033071439616618256,8.378214382644197e-05,-2.283685260043452e-05,-0.0003785335822934489,-1.2133696351797834e-05,3.898933916339231e-05,-0.0001834726012978395,-4.334577451408399e-06,-8.586475645316203e-06,-2.5742793747371275e-05,-2.3533013093710693e-05,-2.489355638780595e-05,-4.847729927525713e-06,9.704077049113726e-07,-2.625533070962549e-05,1.04573783424451e-05,-1.4591514777952785e-05,-2.8852011031477295e-06,-0.0001484837014439244,3.231888660207396e-05,-0.00022497461119256785,-1.8898823533803842e-05,2.9598487099138435e-06,-1.1209566700813365e-05,-8.663536549525127e-07,-1.3431829403043721e-05,-7.17740695597917e-06,-6.770079921462268e-05,-1.9747516950886336e-05,1.6193539906190094e-05,-6.256827245412353e-06,-5.913559458326701e-05,-2.6671017281259715e-05,-1.1319686425177886e-05,7.770017977522989e-06,-5.4479096224398e-06,3.2185506179398647e-06,3.5663794701088604e-06,-1.4123409328038892e-05,-5.689844503411889e-05,-0.00014924774023343648,-6.943941116333085e-05,1.0309019819344666e-05,-5.108935402403677e-05,-5.86184197956276e-05
8,-5.423898856074116e-05,-1.8082464276655123e-05,-1.508785334776027e-05,1.03990637717846e-05,-3.979211238344744e-06,-2.0595791675399168e-05,-1.4497748666461796e-05,-7.047747350388873e-06,5.509278501718837e-07,3.3502419560609024e-06,5.4289811397263324e-05,-1.9238626550412563e-05,-7.74402504180111e-06,-4.524410515307834e-05,-8.641431013285087e-05,-3.560833582845915e-05,-4.334133708853711e-06,-1.711633832951588e-05,-8.352222520495932e-06,-9.316211704103863e-05,-2.677439498168425e-05,-7.97846604149193e-06,-1.2181692118831506e-05,4.876158079422467e-07,-2.688398507784239e-05,-3.8401473324304434e-05,1.2585619512827655e-05,-1.3304146062173156e-05,-1.4559450799975942e-05,-2.3733298441860907e-05,-5.870882160496473e-06,-2.3007153119179433e-05,-1.3009587787698197e-05,-2.6094474034394587e-05,-2.071169078865382e-05,-3.315856202534855e-05,-1.1096909771047483e-05,-2.3196949681675435e-05,-3.29394390901377e-05,-2.2275246300451486e-05,-9.359138786050077e-06,-2.9305402300434216e-06,-1.4435668099280842e-05,-8.031795307721743e-05,-2.4228318309003595e-05,2.0735087472609177e-06,-6.786684481486043e-05,-6.850683608955494e-06,-8.873011662793432e-06,-2.2011634595795555e-06,-1.5351776387916697e-05,3.603559549214323e-05,-2.289190530547912e-05,-2.050388328852573e-05,-9.575219937633897e-06,4.631154933419721e-06,-2.6470459961867624e-05,-3.587622750159567e-06,-6.973557353133525e-06,-1.4315650053142748e-05,4.345927240754793e-05,1.2964954980857136e-05,-3.255263157007591e-07,-6.431404154123267e-08
9,-1.672880078140612e-05,-2.0978851539083148e-05,-0.00012008225997976182,-3.507730482176547e-05,-3.78302406737932e-05,-4.705721575060977e-06,-8.521119524491131e-05,2.8930897900510897e-05,-1.4670071523996871e-05,-0.00014197315365848951,-1.1611243174924397e-05,-2.859142053367669e-05,-4.8883595681901354e-05,-0.00013682736829996654,-0.00010928775360101075,-4.49504263119306e-05,-3.0087239102730595e-06,-7.409598825072051e-06,-5.208437154776155e-05,-2.982448804389804e-05,-9.527274270564663e-06,-1.761894834144562e-05,-2.1281348868818598e-05,-4.424934170775136e-05,-1.7507697789284552e-05,-8.27117795330403e-05,-9.790363504149486e-06,-5.514102412689575e-06,-4.967443079586565e-05,-3.0414946556206257e-05,-1.5330639570293153e-05,-2.2130500342729186e-05,-1.7077691573899125e-07,5.532666597082283e-05,-0.00010545155271444071,-2.3499428223919225e-05,-3.996478549341514e-05,-1.638960254295351e-05,-3.720495016041132e-05,-8.0190577493277e-05,-4.760120833412394e-05,-0.00025873073697891755,-7.457356617268391e-06,-1.5816832897069154e-05,-4.0788776048894095e-05,-1.783616032082358e-06,-2.897453497053712e-05,-0.0001437437937994843,-1.6160352257556482e-05,-9.867274108470011e-06,-7.315000070046016e-05,-1.4911725129447442e-05,-5.288300436351503e-05,-1.3700959261051574e-05,-6.072910271735025e-05,-2.506739611126346e-05,-2.439232770349969e-05,-6.935850687604111e-05,2.924249105792595e-06,-7.442441499656831e-05,-1.2548037381499083e-05,-0.00031470756451747,-5.010964203980227e-05,-2.8514080501080403e-05
