layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.029296875,-0.04052734375,0.0203857421875,0.0174560546875,0.006988525390625,0.2041015625,-0.016357421875,0.326171875,-0.034912109375,0.1962890625,-0.03173828125,0.0007171630859375,0.004913330078125,-0.0007476806640625,0.017333984375,0.283203125,0.025146484375,0.08251953125,0.2578125,0.0281982421875,0.0303955078125,0.0014724731445312,0.04443359375,0.057373046875,0.0537109375,0.01171875,0.1318359375,-0.0152587890625,0.0244140625,-0.0012283325195312,0.047119140625,0.07763671875,0.041015625,0.08447265625,0.018798828125,0.11083984375,0.142578125,0.11376953125,0.030029296875,0.06494140625
1,0.00823974609375,0.0284423828125,0.0184326171875,0.056640625,0.0771484375,0.0087890625,0.2177734375,0.255859375,1.8358230590820312e-05,0.423828125,-0.0135498046875,0.006744384765625,0.032958984375,0.0673828125,0.1064453125,-0.00537109375,0.07763671875,0.06640625,-0.013427734375,0.322265625,0.003692626953125,0.103515625,0.0113525390625,-0.001983642578125,0.07421875,-0.0133056640625,0.00970458984375,0.7890625,-4.410743713378906e-06,0.400390625,-0.007659912109375,-0.0234375,-0.0012359619140625,0.06787109375,0.018798828125,-0.0859375,-0.0208740234375,0.140625,0.1904296875,-0.038818359375
2,0.1240234375,0.12060546875,-0.0050048828125,-0.0008468627929687,0.36328125,0.0157470703125,-0.0198974609375,-0.00567626953125,-0.00823974609375,-0.025634765625,0.12353515625,0.07470703125,-0.024169921875,0.035888671875,-0.0001497268676757,-0.0031585693359375,0.0017929077148437,-0.07275390625,0.2294921875,-0.0001025199890136,0.09423828125,0.1591796875,0.34765625,0.0220947265625,0.03466796875,-0.01129150390625,-0.036376953125,-0.03564453125,0.0240478515625,0.049072265625,0.0283203125,0.015869140625,-0.169921875,0.0006828308105468,-0.03076171875,0.44921875,0.5859375,-0.041015625,0.359375,0.052734375
3,0.1884765625,0.036376953125,-0.04296875,0.69140625,0.142578125,0.072265625,-0.1767578125,0.232421875,0.0322265625,0.025634765625,0.33984375,0.09423828125,0.2578125,0.181640625,0.310546875,0.12109375,-0.0087890625,0.123046875,-0.006134033203125,0.251953125,0.050048828125,0.01129150390625,0.0517578125,0.00982666015625,0.01953125,0.0157470703125,0.162109375,0.0032806396484375,0.11083984375,0.0194091796875,0.09228515625,0.1435546875,0.0174560546875,0.0341796875,0.0322265625,0.019287109375,-0.017333984375,0.1884765625,0.032958984375,-1.15625
4,0.2451171875,0.00396728515625,-0.06640625,0.263671875,0.0181884765625,0.053955078125,0.1865234375,0.1455078125,0.06103515625,0.203125,-0.020751953125,0.03125,0.0157470703125,-0.047607421875,-0.053955078125,0.054443359375,0.1220703125,0.19140625,-0.024169921875,-0.0025177001953125,-0.00726318359375,0.033447265625,0.1005859375,0.06494140625,0.0267333984375,0.041259765625,0.05712890625,0.038330078125,0.032958984375,0.28515625,0.56640625,0.08837890625,0.2392578125,0.1142578125,0.09326171875,0.0830078125,0.017822265625,0.08056640625,0.1630859375,0.0380859375
5,0.037353515625,-1.3984375,-0.09521484375,-0.01092529296875,0.0257568359375,0.0008049011230468,-0.004180908203125,-0.0164794921875,0.003143310546875,0.0003738403320312,0.0103759765625,0.0001158714294433,0.0184326171875,0.0021209716796875,0.0001611709594726,-0.004302978515625,-0.0308837890625,-0.0208740234375,-0.02978515625,-0.0296630859375,0.04833984375,0.0009040832519531,0.014892578125,0.004302978515625,0.00836181640625,-0.1220703125,0.0157470703125,0.0108642578125,0.0002050399780273,0.0177001953125,-0.0005722045898437,0.1767578125,-0.002349853515625,-0.0185546875,-0.0023956298828125,0.057373046875,0.12060546875,0.007049560546875,-0.03271484375,0.0001087188720703
6,-0.061767578125,-0.04150390625,-0.02001953125,-0.01116943359375,0.0072021484375,0.1279296875,-0.1728515625,-0.212890625,-2.578125,0.0150146484375,0.01495361328125,0.08251953125,0.005126953125,-0.0022125244140625,-0.03076171875,0.10986328125,-0.005615234375,-0.00994873046875,0.01092529296875,-0.0003185272216796,-0.0005989074707031,-0.034423828125,-0.003814697265625,0.044189453125,0.003387451171875,0.0024871826171875,-0.0206298828125,-0.01165771484375,-0.047607421875,0.0024261474609375,0.001922607421875,0.041015625,-0.044677734375,0.00115966796875,0.004486083984375,0.171875,0.01300048828125,0.00946044921875,0.0020294189453125,-0.0120849609375
7,-0.0005226135253906,0.004150390625,-0.0018539428710937,0.0017318725585937,0.00848388671875,-0.0247802734375,-0.189453125,-0.01318359375,-0.0751953125,-0.01953125,0.0001258850097656,-0.01611328125,-0.0024566650390625,-0.0009918212890625,-0.00787353515625,0.00921630859375,-0.00323486328125,-0.019287109375,-0.01068115234375,-0.0206298828125,0.0016860961914062,0.0,-0.004150390625,0.00933837890625,-0.0009613037109375,0.0478515625,0.005157470703125,-0.007080078125,0.0005149841308593,0.0098876953125,-0.00384521484375,-0.001922607421875,-0.0037841796875,-0.1435546875,0.11474609375,0.1796875,-0.01373291015625,-0.015869140625,-0.00775146484375,0.041748046875
8,-6.75,0.169921875,0.005279541015625,-0.01104736328125,0.205078125,-0.0546875,-0.00567626953125,-0.012451171875,-0.01275634765625,0.005401611328125,-0.00390625,-0.04150390625,-0.07763671875,-0.054931640625,0.054443359375,-0.0052490234375,0.0159912109375,0.07568359375,0.0225830078125,0.0242919921875,9.965896606445312e-05,0.0001964569091796,-0.0001096725463867,0.0004997253417968,-4.363059997558594e-05,0.0128173828125,-0.037841796875,-0.022216796875,0.0002593994140625,0.0038909912109375,-0.0009498596191406,-0.0006294250488281,-0.0191650390625,-0.0013656616210937,-0.00885009765625,0.001251220703125,0.001373291015625,-7.486343383789062e-05,-0.019287109375,0.00872802734375
9,-0.0242919921875,-0.057373046875,-0.01141357421875,0.05615234375,0.0185546875,0.0732421875,0.0299072265625,0.036376953125,0.006591796875,0.05810546875,-0.0206298828125,-0.0595703125,0.0050048828125,-0.018310546875,0.035400390625,0.02001953125,-0.001708984375,0.042236328125,0.009765625,0.005035400390625,-0.0005416870117187,0.005126953125,0.0162353515625,-0.0169677734375,-0.02783203125,-0.000762939453125,0.0849609375,-0.0005073547363281,-0.0007400512695312,0.0125732421875,-0.0002155303955078,-0.0048828125,0.0625,-0.0072021484375,0.01019287109375,0.0021514892578125,-0.0125732421875,0.002471923828125,-0.01397705078125,0.052490234375
