layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.208740234375,0.08821614583333333,0.21321614583333334,0.15437825520833334,0.20105997721354166,0.2578125,0.08951822916666667,0.34375,0.05712890625,0.3359375,0.051432291666666664,-0.006856282552083333,0.12923177083333334,0.08860270182291667,0.026028951009114565,0.181640625,0.11848958333333333,0.046875,0.21223958333333334,0.0908203125,0.18477376302083334,0.10042317708333333,0.15283203125,0.154541015625,0.216552734375,0.15576171875,0.3580729166666667,0.008219401041666666,0.10416666666666667,0.008870442708333334,0.19401041666666666,0.125,0.19921875,0.21158854166666666,0.2786458333333333,0.11686197916666667,0.21549479166666666,0.19205729166666666,-0.0014444986979166667,0.013020833333333334
1,-0.007242838541666667,0.06640625,0.040445963541666664,0.09049479166666667,0.240234375,0.042327880859375,0.05908203125,0.6236979166666666,0.0010172526041666667,0.3932291666666667,-0.0022786458333333335,0.13834635416666666,0.20442708333333334,0.19921875,0.578125,0.014078776041666666,0.12890625,2.0520833333333335,-0.11555989583333333,0.16796875,0.19563802083333334,0.0595703125,-0.09212239583333333,0.17122395833333334,0.014811197916666666,0.039530436197916664,0.06868489583333333,0.5208333333333334,-0.0040861765543619664,1.3072916666666667,0.0146484375,0.069610595703125,-0.10416666666666667,0.15625,0.13997395833333334,0.050089518229166664,-0.023030598958333332,-0.059244791666666664,-0.013509114583333334,-0.007568359375
2,0.49609375,0.22591145833333334,0.10904947916666667,-0.0005696614583333334,0.5833333333333334,0.068359375,0.0005289713541666666,-0.07771809895833333,0.01422119140625,0.029703776041666668,-0.032185872395833336,-0.18424479166666666,-0.06599934895833333,-0.060994466145833336,-0.0138422648111979,-0.10634930928548177,0.0007527669270833334,0.0556640625,0.3736979166666667,-0.058268229166666664,0.5182291666666666,0.2545572916666667,0.09049479166666667,0.046854654947916664,-0.022298177083333332,-0.035909016927083336,-0.03125,0.01678466796875,0.08463541666666667,0.09114583333333333,0.21809895833333334,0.018717447916666668,0.018391927083333332,0.0562744140625,-0.07893880208333333,0.28515625,-0.028971354166666668,0.09700520833333333,0.4166666666666667,0.048828125
3,0.3255208333333333,0.060872395833333336,-0.015380859375,0.19140625,0.328125,0.027018229166666668,-0.08805338541666667,0.10481770833333333,-0.062093098958333336,0.016927083333333332,0.9322916666666666,0.20442708333333334,0.2721354166666667,0.30859375,0.07747395833333333,-0.11667887369791667,-0.010213216145833334,-0.080078125,0.06526692708333333,-0.06005859375,0.033854166666666664,0.08821614583333333,0.0751953125,0.00634765625,0.02734375,0.056966145833333336,0.0107421875,0.13411458333333334,-0.021901448567708332,0.019205729166666668,0.10904947916666667,0.14973958333333334,0.05810546875,0.049479166666666664,-0.010050455729166666,0.036295572916666664,-0.016682942708333332,0.004720052083333333,0.05078125,-0.587890625
4,0.7552083333333334,-0.14322916666666666,0.054036458333333336,0.022542317708333332,0.047526041666666664,0.14762369791666666,-0.055257161458333336,0.13802083333333334,0.10709635416666667,0.0009765625,-0.08394368489583333,-0.023763020833333332,-0.033528645833333336,0.01220703125,-0.0078125,0.162109375,0.050130208333333336,0.103515625,-0.08056640625,-0.028889973958333332,0.0040054321289062335,0.08333333333333333,0.048990885416666664,0.015625,0.10774739583333333,0.0517578125,0.08333333333333333,0.030436197916666668,0.18082682291666666,0.13671875,0.1044921875,-0.024454752604166668,0.17317708333333334,0.025065104166666668,-0.00390625,0.012654622395833334,0.0238494873046875,0.040364583333333336,0.05810546875,-0.01708984375
5,0.07088216145833333,-0.5139567057291666,-0.2625325520833333,-0.08150227864583333,-0.009058634440104166,-0.007954915364583334,0.0014216105143229334,0.040201822916666664,0.002685546875,-0.0123291015625,0.001708984375,0.00010999043782553327,-0.0002899169921875,-0.0003865559895833333,-0.0013809204101562667,-0.00421142578125,-0.026611328125,-0.0016072591145833333,0.008951822916666666,-0.005940755208333333,0.008729298909505199,-0.0009981791178385333,0.0283203125,0.004109700520833333,0.0013834635416666667,-0.00244140625,0.030598958333333332,-0.020304361979166668,-0.0019327799479166667,-0.007059733072916667,-0.0080884297688802,0.040730794270833336,0.0002848307291666667,-0.0027796427408854,-0.0026652018229166665,0.011881510416666666,0.04296875,-0.0020345052083333335,0.06461588541666667,-0.0015157063802083333
6,-0.0390625,-0.14322916666666666,-0.032958984375,-0.022908528645833332,0.10807291666666667,0.044921875,-0.022786458333333332,0.23404947916666666,-0.8642578125,-0.007161458333333333,-0.0113525390625,-0.004923502604166667,-0.0074462890625,-0.0133056640625,0.01904296875,-0.07763671875,-0.053548177083333336,0.00531005859375,-0.010243733723958334,-0.005208333333333333,-0.0018513997395833333,-0.027119954427083332,-0.014485677083333334,-0.007283528645833333,0.012613932291666666,-0.010711669921875,-0.03515625,-0.028116861979166668,-0.017049153645833332,-0.026326497395833332,0.0004374186197916667,-0.028645833333333332,-0.055826822916666664,-0.0027109781901041665,-0.013916015625,0.21158854166666666,0.1005859375,0.02099609375,-0.025227864583333332,-0.014973958333333334
7,-0.0379174550374349,-0.01910400390625,-0.014739990234375,-0.08390299479166667,-0.017344156901041668,-0.028076171875,-0.065673828125,0.020711263020833332,-0.0015055338541666667,-0.011271158854166666,-0.0098876953125,0.0341796875,-0.0147705078125,-0.0022786458333333335,-0.0465087890625,-0.003547668457031233,-0.0016581217447916667,-0.0260009765625,0.012674967447916666,-0.012898763020833334,-0.021891276041666668,-0.055989583333333336,-0.005513509114583333,-0.002693176269531233,-0.018524169921875,-0.00016276041666666666,-0.0018412272135416667,-0.006825764973958333,-0.0005976359049479334,-0.005747477213541667,0.0015792846679687333,0.012532552083333334,-0.22289816538492838,-0.2972005208333333,-0.056803385416666664,0.0703125,-0.072265625,-0.007975260416666666,0.019276936848958332,-0.11848958333333333
8,-2.796875,0.115234375,-0.0576171875,-0.10782877604166667,0.00830078125,-0.050455729166666664,-0.017252604166666668,-0.014485677083333334,0.00469970703125,0.0258026123046875,0.031778971354166664,-0.019449869791666668,-0.041015625,0.031656901041666664,-0.08268229166666667,5.086263020833333e-06,0.0007044474283853999,0.009513854980468734,0.002891540527343733,-0.007893880208333334,-0.042826334635416664,-0.0313847859700521,-0.0141779581705729,-0.00689697265625,-0.013315836588541666,0.00164794921875,-0.0147552490234375,-0.036295572916666664,0.0035120646158854334,-0.006134033203125,-0.0023396809895833335,-0.0006723403930664001,-0.20860799153645834,-0.0027373631795247,-0.020772298177083332,-0.0036265055338541665,0.0015207926432291667,-0.0036722819010416665,-0.02587890625,0.005482991536458333
9,-0.051595052083333336,-0.020863850911458332,-0.006490071614583333,0.013041178385416666,0.017801920572916668,-0.0592041015625,0.017740885416666668,0.017486572265625,0.020487467447916668,0.037109375,0.017954508463541668,-0.08711751302083333,-0.010498046875,0.087158203125,0.046712239583333336,-0.0263671875,-0.009668986002604166,-0.010416666666666666,-0.014404296875,-0.00014241536458333334,-0.0016860961914062667,0.0107421875,0.029337565104166668,0.033203125,-0.013478597005208334,-0.0047607421875,-0.016428629557291668,-0.005655924479166667,0.0001220703125,-0.0117950439453125,-0.005757649739583333,-0.010335286458333334,-0.019246419270833332,0.007242838541666667,-0.032877604166666664,-0.018025716145833332,0.008056640625,0.004720052083333333,-0.019483884175618502,0.055582682291666664
