layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.0025716928335336614,-0.0022712120643028845,-0.0024525569035456695,-0.0017195481520432692,-0.00015306472778318678,-2.0513167748064718e-05,8.604159721962252e-05,-0.00011224013108472303,0.00043179438664362813,-0.0006874891427847113,-0.0018917964054988,-0.00012419773982120768,0.0003051115916325592,3.1067774846014403e-05,0.00034831120417670004,3.1654651348415395e-05,0.020672137920673076,-0.0028278644268329304,-0.0025464571439302846,-0.001399260300856354,-1.1182748354385782e-05,-2.5286124302777247e-05,-0.0015951303335336616,-0.0013853953434870693,-0.0008962337787334768,-0.0005724980280949538,0.0012331742506760924,0.0009406163142277693,-0.0019369858961838847,-0.0007164690356988101,0.0002725307758037538,0.00014055692232572018
1,-0.00043788323035606926,-0.0025088970477764386,0.000670708142794103,-0.0038500474049494794,-0.0003401407828697993,-0.0008263221153846077,-0.00015992384690504614,0.00025512621952935633,-0.000698795685401318,0.061480008638822116,6.125523493842305e-05,-0.000723948845496543,-4.77754152737458e-06,0.0002818932900061873,0.00024041762718785733,0.00010505089393028317,8.407407082043584e-05,-1.2691204364487018e-05,-0.00013076342069186803,-0.00011565135075494688,-0.0015682623936579796,2.101751474233077e-05,0.0001626014709472743,7.178233220028052e-05,-0.00016792003925029665,-0.000123739242553709,0.00025008274958685217,-4.1301433856669717e-05,-0.0014234689565805385,0.00032718365009015384,0.00020665388840896152,0.0009634311382587153
2,-0.030717116135817308,-0.00016117095947265384,-0.0018002436711237924,-0.005152775691105769,-0.0017645909236027825,-0.00020437974196212548,-0.0003531162555401142,-0.0010275840759277385,-0.0003423690795898408,-0.00017542105454663377,-0.0003150985218011419,-0.0002964276533860364,-0.0014143723707932692,0.000278344521155726,-0.00010523429283729833,0.0004240182729867615,6.587688739482787e-05,-0.0004144081702599168,0.0005756524892953784,0.0010913702157827525,0.00010955792206984154,0.7578125,0.05690354567307692,0.036942702073317304,1.0105279775777758e-05,0.0008836526137132026,0.00019056980426495566,3.890807812032061e-05,9.758655841535517e-05,0.0006002829625056359,0.00046331148881179746,0.002825443561260516
3,0.0016563855684720553,0.00032340563260592817,3.545100872332079e-05,0.00018193171574520004,-0.0004685291877159518,-0.0018157958984375,-0.00043106079101562316,-0.0007238777784200704,0.0002055901747483305,-0.00020802021026610173,0.0011466099665715347,0.00015134765551639046,8.500080842237773e-05,3.3525320199817787e-05,-0.00020379286545973483,4.529265257028096e-05,3.5212590144230766e-05,0.0005622276893028923,-0.00018662672776442306,0.0005446213942307692,0.00010153880486120053,0.0007717059208796526,1.1765039884111245e-05,-0.0012727884145883384,-0.0003626071489774341,0.0004459272783536218,0.0005910579974834697,-0.0004540956937349769,-0.0002087033711947086,0.0003093939561110305,1.4814046713030024e-05,0.000237281505878169
4,-0.0002419765178973692,-9.88886906550385e-05,-0.0006646376389723616,0.0010901231032151462,-0.00016895165810217454,0.00018315131847674597,-1.562558687650287e-05,0.00011278803531940481,0.00011392740102915338,2.7876633864192326e-06,0.0004348021287184462,0.00022122493157020027,0.11154879056490384,-0.02179894080528846,-0.002436711237980769,0.015887920673076924,-4.8031027500447464e-05,-7.35796414888882e-05,9.075036415686204e-05,-0.00020452646108774618,0.00038135968721829855,0.00012346414419321536,-0.004030667818509615,-0.0007932369525616076,-0.00046128493088942306,0.0010622464693509615,-0.00010072267972506154,-0.0004374797527606613,-8.724286006046262e-05,0.01613352848933293,0.0002747132227970952,-0.0041157649113581695
5,0.00019147992134094311,6.0343971619244033e-05,2.9783982496996394e-05,1.971538250277349e-06,-0.005866417518028846,0.0017725137563852152,-0.04283611591045673,0.001750836005577677,-0.00036474374624399233,-0.0007333021897536154,-0.0013380784254807692,-0.0015481802133413462,0.00015959372887245195,1.599238469050766e-05,0.0007123947143554692,-0.0004253020653358038,0.00027744586651141733,0.0014087970440204308,3.4882472111628616e-05,0.00045863481668326293,0.0007068010476919312,0.00021849228785589066,0.000344019669752858,-0.0029402512770432617,-8.687606224647042e-05,0.0002205119683192038,0.00026383766761192955,-0.002300335810734669,-0.00020826779879056157,-0.004874596228966346,-0.0001157613900991693,0.0029635796180138307
6,-0.0013769589937650155,0.0004422114445613,0.3993389423076923,-0.07060989966759317,0.0017906335683969383,-0.00045625980083758736,-0.0002625859700716512,0.00020673641791711086,0.0001421708327073308,0.002484394953801085,-0.0001899141531724264,-0.0007024911733774077,-0.00016600810564479853,3.640468303973091e-05,-7.280936607949234e-05,3.801400844867678e-05,-0.0013223061194786616,0.00011797134692851399,-0.0027897174541766925,-0.00019972140972430308,0.00014906663161057694,0.0007174198444073077,-4.606980543870005e-05,0.0013113572047306855,0.00021809798020582305,0.0005559187669020461,-0.0009225698617788461,0.02550667982835035,-0.0006240331209622911,-0.013273752652681799,0.00014198743380031177,-0.0004455676445594148
7,-0.0010362771841195986,0.0017267373891977078,-0.0005249610314002385,0.0020088782677283616,0.0033997755784254844,0.0014365269587590156,-0.00018442594088041532,0.003416501558744,0.0008021868192232692,-0.0015279329740084152,0.0010700592627892003,0.0038581261268028845,-0.0003486780019907,0.0017183743990384615,0.003362508920522831,0.010221628042367793,0.01283733661358173,-0.027921236478365384,0.9071514423076923,0.0657489483173077,-0.0012369155883789076,0.03827608548677885,-0.0018240121694711538,-0.0008298433743990385,0.0008621215820312461,-0.0005398530226487384,0.0028453056628887506,0.0006065918849064753,0.00030227807851938675,-0.0008550790640024,0.0006347436171311532,0.002158825214092554
8,-0.0014889056865985614,-0.002471997187687808,0.0035942334395188515,7.893488957330623e-05,-0.0007046919602614308,0.006084588857797477,0.0007005838247445846,-0.0006394019493690077,-0.001507245577298677,0.0001307084010197566,0.010959918682391823,-0.0009225698617788539,0.00045657157897948644,0.016495924729567308,-0.0012318537785456693,3.022413987379234e-05,0.0007870013897235693,-0.0017304053673377385,0.0003063495342548077,2.6116004356961547e-05,0.0018019126011775033,0.013050079345703132,0.00024766188401442306,0.0017019418569711538,3.928404587966899e-05,-0.0018138885498046953,0.0009615971491886923,0.0005894807668832565,6.028322073130276e-05,-0.00022076643430269058,-8.43268174391459e-05,0.00015744452293102627
9,0.0002919710599459,-0.0001547886775090231,-0.1843590369591346,-0.005285409780649038,-0.0009375352125901461,-0.0004024505615234386,-0.006042040311373193,0.00014997904117290505,-0.004261016845703131,0.012329688439002407,0.0003016545222355847,-0.0017835176908052848,0.019591404841496393,0.0014853844275841384,0.0029840469360351615,0.0020103454589843767,-0.0017807300274188535,0.003492428706242477,0.002489273364727315,-4.812387319711538e-05,0.0018594081585223922,0.0006674253023587558,0.001014709472656246,0.0007508901449350085,0.0003915199866661639,0.04044283353365385,0.48482572115384615,0.002025897686298077,0.14104755108173078,-0.0011755778239323504,0.0010193311251126616,0.0016511770395132232
