layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.009376162574404767,-0.0007400626227969301,-0.0017315546671549476,2.9785697717800634e-14,0.002605801536923367,0.00035667419433592856,0.0005883262270972783,0.0010161853971935233,-0.0010761079334077335,0.0052430289132254435,0.004537332625616165,0.0008909361703055241,-0.000984736851283481,0.007784162248883923,0.0023023968651181095,0.16591099873074286,0.0035439445858909996,-0.0009668895176478761,-0.031206766764322918,0.0063179561070033485,-0.0005215236118861713,-0.003933543250674295,0.004349663144066224,-0.0020391827537899854,-0.0032552764529273598,0.0019142514183407666,-0.001029423304966519,0.0018281936645507858
1,7.484640393937191e-05,0.047504243396577384,0.005555652436755952,-6.80117380051234e-05,-0.0006368727911086286,-2.425075286910186e-05,0.04001599266415551,0.0004047212146577381,-0.0030771891276041665,0.012520926339285714,0.002560388474237343,-0.0012286958240327358,0.0009055364699590856,-0.00585129147484189,0.0015687034243629066,0.0026785078502836574,-0.003020150320870533,0.004141614550635911,0.0031534830729166665,0.00815309797014509,0.0013718377976190475,0.023034595307849706,0.01601900373186384,-0.0036691938127790145,0.0031354086739676266,0.0033176058814638996,0.03707740420386905,0.0010435467674618753
2,0.00856656119936989,0.06034869239443824,0.030512128557477678,0.026755469185965403,-0.03974696568080357,0.03460202898297991,0.08157194228399367,0.032909574962797616,0.04831877208891369,0.02043110983712333,0.021784464518229168,0.03633045014880952,0.04003215971447173,0.04306066603887649,0.018131801060267856,0.011715752737862723,0.006607055664062495,0.019842238653273808,0.008992513020833334,0.022446405319940476,0.022832961309523808,0.011555989583333334,0.012146722702752976,0.018284979320707776,0.043752034505208336,0.00864864531017485,0.002888270786830357,0.013934180850074404
3,0.0001301538376581143,0.0075579597836449046,0.027368818010602678,0.008521670386904762,0.022080920991443452,0.020639328729538695,0.02651214599609375,-0.0035155160086495474,-0.17930966331845238,0.0008491220928373613,0.004118147350492929,-0.002922784714471724,0.0005394844781784814,0.005720955984933028,0.02317010788690476,0.005555470784505199,0.02326602027529762,0.028722853887648808,0.021529424758184524,0.003348305111839662,0.003797133763631173,0.025228772844587053,0.023884818667457217,0.009275277455647787,0.013160941146668928,0.0038277762276785763,0.011082240513392863,0.011747632707868308
4,0.0007596697126116001,-0.0014153662182036007,0.001457759312220981,9.827386765251902e-05,-0.0004977271670386906,0.002519834609258738,0.0020497639973958335,-0.00015594295802569944,-0.02272723969959077,-0.14137195405505953,-0.007027035667782738,-0.0016214620499383696,-0.0001019636789957453,-0.015128726050967262,0.0012961398987542839,0.013231549944196428,0.0010836465018136047,-0.006236485072544638,0.001305924994604925,0.0011555921463739308,0.0010012899126325243,0.004283632550920747,0.0018704675492786202,0.008248192923409595,-0.00017057146344866188,0.007963566553025015,0.004372369675409229,0.0013843490963890272
5,-0.004974183582124252,0.0005353887875874616,0.0019858451116652525,0.006628422510056262,0.002957957131522036,0.043355850946335574,0.0071761721656436,0.005955287388392857,0.02379208519345238,0.006837390718005952,0.010236467633928572,0.004307428995768233,0.008114769345238096,0.007108052571614586,0.009132748558407738,-0.017756325857979913,-0.0027511233375186,0.006297156924293152,-0.018441699800037206,-0.35626801990327384,0.0009705679757254478,-0.0061242239815848185,0.0031039033617292202,0.000980922154017844,0.003746396019345238,0.0007060642043749325,0.0005529906068529472,2.5187219892221464e-05
6,0.0007470548152923537,0.0001757712591261972,4.570257096062526e-05,0.0002301622714315084,0.00016996974036805914,0.00027434031168619745,0.00037720089866999433,0.0011311485653831856,0.0006160054888043889,0.01992616199311756,0.0010480426606677903,0.020497639973958332,0.007286435081845238,0.012021019345238096,-0.00043016388302759235,0.0048312232607886935,0.006141844249907006,0.008003098624093177,0.0011887323288690475,0.0010935806092761662,0.0018012381735301969,0.007538216454642166,0.01563880557105655,0.014322916666666666,0.004567021415347147,0.00856355258396694,0.0069854145958310136,0.0012032162575494605
7,0.0007150215762002211,0.0034973053705124714,0.004956063770112543,0.0002489160923730831,0.00047951936721799584,0.00015795514697116285,0.012267884753999253,0.0058214096795944905,0.0065442039853050625,0.0064061482747395804,0.003900618780226933,0.012461208161853601,0.0076474689301990325,0.011068616594587058,0.0003947757539294783,-0.0016911370413643953,0.006702241443452381,0.003458477201915924,0.014816647484188986,0.0003244309198288666,0.002110390436081657,0.004537900288899738,0.006263187953404014,0.0038622901553199192,0.002627917698451439,0.0030135370436168794,0.0152678716750372,0.004273777916317891
8,0.03975495837983631,0.001802353631882421,0.01215162731352306,0.006702150617327005,0.008050010317847838,0.00978887648809523,0.0017511276971726214,0.016278584798177093,0.007281439644949786,0.037591752551850814,0.00837632871809459,-0.0007978166852678539,0.06395903655460902,-0.0014810108003162144,0.0002704958120981781,0.0011916728246779544,0.002614844413030714,0.0009966691335042274,0.002198794413180578,0.0009833794264566364,0.00016588256472632878,-0.002025569833460299,-0.47636340913318453,-0.3168538411458333,-0.27917462303524926,0.02472913832891554,0.05028715587797618,-1.7838541666666667
9,0.0008662995837983524,0.00010658445812407621,0.00016230628603980472,0.0001298813592819904,0.0005692981538318476,0.001430965605236224,0.023884432656424388,0.012150537400018601,-0.03239549909319196,0.005375691822596962,-0.0025167011079333954,-0.05790002005440848,0.0006445561136518054,-0.0002689020974295456,-0.000424907321021679,0.007097335088820686,-0.0071349371047246994,0.006783984956287196,0.0032890864780970954,0.0038964861915225047,0.0017018545241582952,-0.003277233668736052,0.011277698335193452,-0.0005020868210565476,0.000498817080543162,0.015153249104817704,0.015630631219773063,-0.0032873721349806965
10,-0.003981090727306548,0.006340639931815013,-0.012421358199346633,-3.1562078566593445e-06,0.0030892690022786477,9.749616895419548e-06,-0.001418159121558776,-0.0026100022452218152,0.0008978900455293287,0.0014350527808779814,0.00041523433866956174,0.0003526551382882227,0.000529635520208469,0.002899589992704846,0.0020538511730375667,0.004954247247605076,0.0007119490986778288,0.0002287739799136317,0.00015920684451147787,0.01775432768322173,6.121113186791697e-05,0.0049559275309244664,0.017814840589250824,0.004850137801397418,0.0011747451055617475,0.0017874240875244028,0.0008754701841445011,0.0008257627487182446
11,-0.006593976702008929,-0.000690275714510974,0.002413431803385424,0.0016439528692336286,0.0004163866951352109,0.0006500085194905673,-0.001241411481584819,0.0005298114958263609,-0.09375145321800596,0.0026706258455912396,-0.0017932710193452285,0.00027576514652797896,-0.006716773623511905,0.01564044044131325,0.012376876104445685,0.0037035090582711342,0.0034472147623697902,0.006166866847446985,0.004900750659760977,0.00011278263160158155,0.0046665554954892,-0.0013044448125929952,0.0020377749488467286,-0.007773263113839286,-0.10286939711797805,0.0003526324317568884,-0.15322004045758927,0.0010508582705543192
12,-4.0042968023396055e-05,-0.0018545559474400066,-0.0005609194437662523,8.5642650013902e-06,-0.00015435332343690563,4.214474133082456e-05,-0.0019353230794270763,-0.015840076264880952,0.0007447742280505952,-0.001838774908156624,-0.000129427228655119,-0.001298541114443819,0.007936023530505952,-0.0017417726062592953,-0.002080826532273062,-0.005748930431547619,-0.02048419770740327,-0.002879188174293157,0.0019648813066028494,-2.5794619605666657e-05,-0.06175449916294643,0.00033120598111832953,-0.0012668371200561523,-0.006468999953497024,-0.3858453659784226,-0.0017878697032020123,0.005653108869280138,-0.00011861891973586673
13,-0.002545856294177819,-0.002430870419456843,-0.002771650041852686,-0.00505392892020089,-0.006166003999255952,0.000628153483072919,0.0004185949053083053,-0.002998352050781248,0.0015363579704647985,0.00026435511452807726,0.002841631571451814,-0.0008446829659598191,0.0006407215481712761,0.005048998764583042,-0.018954322451636904,-0.0031812758672805,-0.017765226818266366,-0.010251726422991072,-0.009804135277157738,-0.007898966471354166,-0.010126204717726933,-0.0033420381091889854,0.002195267450241819,-0.002178192138671862,0.0005712452388945127,9.180250621978087e-05,0.00041196459815616475,-0.000672476632254462
14,-0.7574550083705357,0.01949419294084821,-0.15567979358491443,-0.022485642206101192,-0.12180001395089286,-9.550296124956873e-05,-0.1439761207217262,-0.004151980082194009,-0.38787841796875,-0.005827744801839191,0.003815469287690667,0.009619894481840596,-0.017415818713960196,-0.0050866036188034775,0.0001712072463262667,-0.0007259732200985903,0.0011455899193173475,0.0006858961922781944,-0.05765533447265625,0.0001994768778483333,-0.003240312848772319,-0.0006323882511683834,-0.007374354771205357,-0.010275432041713162,0.02308059874035064,-0.00039206800006685193,-0.0003890991210937429,-0.007900238037109372
15,0.0017289434160505151,-0.003941308884393591,0.0005628494989304509,0.0003701959337507163,0.0010554904029482812,0.0003350206783839756,0.0003882958775474991,-0.0006367819649832525,0.0021747407459077237,0.00045258658272875473,0.0007478282565162229,0.0003557943162463646,9.621608824957044e-05,9.014847732727664e-06,0.02447546096075149,-0.019688197544642856,0.00038496653238933334,4.9795423235200115e-05,-0.34404064360119047,-0.0029069809686569667,-0.45456659226190477,0.00042561690012612324,-0.0003024964105515174,-0.002915143966674796,-0.03711355300176711,-0.006752014160156243,0.000875160807654946,-0.003623962402343745
16,-0.14914957682291666,-0.06413995651971727,-0.021292550223214284,0.00496712185087659,-0.044054667154947914,-0.013652619861421134,-0.010372615995861229,-0.05027988978794643,0.001962763922555106,0.09008098783947173,0.0026611600603376,-0.010039556594122024,-0.008674712408156624,-0.002208618890671505,-0.01726264045352028,-0.008771328699021105,-0.025508517310732885,-0.014329092843191962,-0.026041303362165178,-0.01310634613037109,-0.06406148274739583,0.00032143294811247646,-0.0006816614241827013,-0.00016688165210542997,-0.0002603757949102414,-0.00039572375161307555,0.00033846355619883585,-0.005913416544596348
17,-0.001262710207984543,-0.0008447737920851951,0.00040458497546966017,0.0046021597726004435,0.0017824627104259666,0.009421257745651973,0.0006627837816874166,-0.0018782842726934525,-0.001419203622000562,0.0024337768554687426,-0.000972293672107519,0.0011952263968331243,0.0018501281738281287,0.001168160211472281,0.00701323009672619,-0.012011028471447168,-0.0006642909277053029,-0.01729901631673177,-0.12887498310634068,-0.004892076764787948,-0.014241899762834818,-0.002305280594598671,0.0023070517040434287,0.0007996105012439613,-0.6204703194754464,-0.0004613285972958499,-5.358741396949008e-05,-0.002575738089425205
18,0.0027634302775065046,2.5334812345966853e-05,0.0013343776975358991,1.3283320835658482e-05,0.002750215076264881,0.0017897288004557431,0.0029760088239397238,-4.2207534899019714e-08,-0.0008196887515840131,0.00010613919723602045,0.030009315127418154,-0.0018759682064964562,-0.00036987236567904665,-0.01418486095610119,-0.0036067054385230616,-3.369649251301422e-05,-0.005012148902529762,-0.0007300859405880808,-0.016670953659784223,-0.011478060767764142,-0.0008805252256847471,0.000575699976512342,-0.0005347842261904626,-0.0066686357770647285,0.006422162055969246,0.002016839526948467,-0.0006611347198486259,0.0006702343622843417
19,-1.2356968125479885e-15,-0.0031821841285342286,0.010457674662272138,0.0030178001948765317,-8.157463300795484e-05,-0.0034050033206031263,-0.0039538428896949435,0.0008979524884905421,0.00022157600947787714,0.00028907117389495785,0.0019137291681199035,0.0014512652442568714,0.00202403182075138,0.000869546617780388,0.0015823046366373731,-0.043678465343657,-0.0017806461879185287,0.01230439685639881,0.002415248325892857,0.005749151110649113,-0.07406196140107654,0.008690606980096724,0.0653715587797619,-0.014102935791015634,-0.0011934552873883904,-0.008121853783017115,-0.019243512834821428,-0.001099722726004457
