layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.03064453125,-0.038671875,0.085390625,-0.018304138183579625,0.0259033203125,-0.05982421875,0.0049810791015625,0.02033203125,-0.00966796875,0.0497265625,-0.0423675537109375,-0.02142578125,-0.08251953125,-0.0868359375,0.0046195983886718715,0.5865429733879864,-0.0873388671875,0.1013165283203125,0.084737548828125,0.0386669921875,0.010479736328125,-0.007939453125,0.0165283203125,-0.06191375732421875,-0.0500048828125,-0.05453125,-0.0848046875,-0.020703125
1,-0.3959765625,-0.028271484375,-0.063798828125,-0.00646484375,0.1425,0.0573388671875,-0.026263427734375,1.556396484375222e-05,0.07460540771484375,-0.024110107421875,0.03857177734375,-0.02847412109375,-0.05850830078125,-0.0816009521484375,-0.029850387573242182,-0.03306436538696289,-0.071968994140625,-0.03538330078125,0.04921875,-0.02634765625,0.011953125,-0.042529296875,-0.003199462890625,-0.0165704345703125,-0.081214599609375,-0.0029296875,-0.035927734375,-0.108203125
2,0.00679931640625,-0.08703369140625,-0.02691436767578125,-0.08064453125,-0.0613525390625,0.001025390625,-0.009917297363281253,0.0008544921875,0.017626953125,-0.0034027099609375,0.00577880859375,-0.0139227294921875,-0.02594207763671875,0.054627685546875,-0.0342376708984375,-0.0492041015625,-0.0294354248046875,-0.0765234375,-0.039228515625,-0.0610565185546875,-0.076181640625,-0.17430877685546875,-0.026416015625,-0.024930419921875,-0.06970428466796875,0.1460980224609375,0.490986328125,-0.09174560546875
3,0.07236083984375,-0.001142578125,0.0054206848144531285,-0.0013595581054687477,-0.036981201171875,0.0009841918945312478,-0.044306640625,0.094097900390625,-0.0438433837890625,-0.03255859375,0.019582214355468752,0.042415771484375,0.05714111328125,0.461181640625,-0.090078125,-0.0047503662109375,-0.02056640625,-0.0066558837890625,-0.04423095703125,0.0639593505859375,-0.01064407348632813,-0.04822265625,-0.0303173828125,-0.0087982177734375,-0.06757606506347656,-0.06671875,-0.0728717041015625,-0.05052734375
4,-0.009244384765625,-0.00949462890625,-0.0013962554931640603,-0.01240478515625,-0.002458953857421872,-0.005314025878906248,-0.003768310546875,0.00017088606953621083,-0.0002451854944229049,-0.029932365417480476,-0.0006511783599853573,0.06571022033691407,-0.00022564888000489405,-0.0002027273178100317,-0.0006576538085937522,0.02469482421875,0.020058670043945313,0.061351318359375,-0.026478042602539064,0.01482666015625,-0.00412841796875,-0.02509765625,0.002146377563476568,0.0008338737487792955,0.05186279296875,0.0008810424804687522,0.002265014648437496,-0.003809213638305672
5,0.1219873046875,0.1760546875,0.0015850830078125,-0.023799285888671872,0.028466796875,-0.02323883056640625,-0.0304388427734375,0.01118408203125,-0.01643310546875,0.00107177734375,-0.0285693359375,-0.0194970703125,-0.01572998046875,-0.008203125,-0.00889404296875,0.0617254638671875,0.013482666015625,0.08351806640625,0.110491943359375,0.1340283203125,-0.1188714599609375,-0.022428684234619137,-0.02553192138671875,0.062784423828125,0.098583984375,-0.019384765625,0.0664794921875,0.001031990051269532
6,-0.007132987976074224,-0.0056342315673828,-0.009912753105163572,-0.0423675537109375,-0.003244006633758536,0.001695251464843748,-0.0026122665405273397,0.022457275390625,0.0025476074218749962,0.00094970703125,-0.015751953125,-0.04462158203125,-0.01039939880371094,-0.0470849609375,-0.021148681640625,-0.107216796875,-0.003614654541015628,0.34560546875,-0.01464111328125,-0.003798828125,-0.0305859375,-0.007736511230468752,0.0042449951171875,0.0040020751953125,0.012757263183593753,-0.000607681274414072,-0.0178094482421875,-0.09352264404296876
7,0.04645721435546875,0.1618798828125,-0.03246444702148437,0.0033665466308593723,0.005301361083984376,-0.002225265502929692,-0.0033056640625,-0.01966552734375,0.0091754150390625,0.006590538024902348,-0.0523828125,-0.001258468627929688,-0.001478347778320314,0.003072052001953124,0.014840087890625,0.003896484375,0.000357933044433588,0.0002191162109375,0.056610107421875,0.031109619140625,0.001192626953125,-0.0162640380859375,-0.0103533935546875,0.0029043579101562522,0.00135986328125,-0.023939208984375,-0.0543292236328125,-0.0453125
8,-0.06087890625,0.0003857421875,-0.0215020751953125,-0.02091796875,-0.04557281494140625,-0.0057806396484375,0.004658203125,0.031129150390625,0.0009098815917968801,-0.0005601501464843761,0.005943527221679687,-0.0006381988525390642,0.06205955505371094,0.0173779296875,-0.013376617431640625,-0.014442138671875004,-0.006495323181152338,-0.02881011962890625,-0.04281646728515626,-0.0050718688964843765,-0.003279190063476568,0.06092315673828125,0.0891259765625,0.0005699658393859712,-0.069384765625,1.330625,-0.05181640625,-0.006442642211914064
9,0.02370849609375,-0.005565872192382816,-0.00494384765625,-0.0086297607421875,-0.00424560546875,0.006468505859375,0.002364501953125,-0.00697265625,0.06548751831054687,0.0125836181640625,-0.00401870727539062,0.17330078125,0.019439125061035158,-0.0026791763305664042,0.086546630859375,-0.01984130859375,-0.014656982421875,0.01508544921875,-0.012503662109375,0.0137353515625,-0.007013702392578128,-0.0003033447265625,-0.106298828125,0.2236798095703125,0.015435791015625,-0.04753173828125,-0.02677734375,-0.00032745361328124806
10,0.05826904296875,-0.002137756347656248,0.5683575439453125,0.05554443359375,-0.008395233154296885,0.0849658203125,-0.008028564453125,0.03469390869140625,0.006337738037109376,0.02319902420043945,-0.005487213134765625,0.0058412170410156285,-0.00016978025436401972,0.02234664916992187,0.0078369140625,0.03161376953125,0.005592956542968752,0.00161094665527344,0.006712570190429688,0.0743212890625,0.000703201293945316,0.04071197509765625,0.0114801025390625,0.013443603515625,0.0160125732421875,0.00554443359375,0.004505310058593756,0.006980285644531248
11,0.1462890625,0.002046604156494131,0.004472198486328124,-0.00552734375,0.0002001953125,0.1367327880859375,0.005516510009765624,0.07181396484375,0.17027862548828124,0.083203125,-0.0249957275390625,0.018563232421875,0.056943359375,0.0957958984375,0.032685546875,0.0014401245117187519,0.0082684326171875,0.01611572265625,0.018257637023925785,-0.03300994873046875,0.003940124511718752,-0.00041748046874999197,0.007299652099609371,0.124541015625,0.0877880859375,0.009503517150878908,0.298497314453125,0.015836143493652345
12,0.0176971435546875,0.14939453125,0.0062226867675781285,0.006176185607910164,0.06756591796875,0.013617935180664065,0.164990234375,0.012874755859375,0.0824395751953125,0.03085693359375,0.02012939453125,0.032375030517578125,0.17538177490234375,0.03605323791503906,0.0356005859375,0.04213104248046875,0.09845550537109375,0.1415283203125,0.011588439941406247,0.02301788330078125,0.19158203125,-0.005815734863281245,0.27126953125,0.011851501464843752,0.59787109375,0.0445111083984375,0.005046691894531252,0.445390625
13,0.03097930908203125,0.016596374511718748,0.01654098510742187,0.031396484375,0.0157916259765625,0.07840118408203126,-0.0010382080078125,-0.0116082763671875,0.000623970031738288,-0.01691314697265625,-0.019605712890625,-0.038670654296875,0.018834228515625,-0.0014022827148437401,0.1991943359375,0.025174560546875,0.0964471435546875,0.06676025390625,0.075179443359375,0.012587051391601562,0.090966796875,0.052154541015625,0.05827880859375,0.04835205078125,0.035474853515625,0.063983154296875,0.0282666015625,0.0406060791015625
14,-0.019202423095703126,0.13114990234375,0.01139404296875,0.19550537109375,-0.003295097351074226,1.1947154998770674e-05,-0.02545883178710938,-0.0033498382568359557,0.0029638671875,0.014409484863281247,0.11141693115234375,0.121842041015625,0.1825,0.0893603515625,0.07670890808105468,0.06368896484375,-0.02768310546875,0.006100282669067386,0.1488055419921875,0.012323150634765625,0.0450732421875,0.006056957244873047,0.09658218383789062,0.20490966796875,0.0960107421875,0.001909027099609376,0.0831463623046875,0.0455322265625
15,0.018320045471191405,-0.015242919921875,0.0025380373001098588,0.1374285888671875,0.04438446044921875,4.138946533216031e-06,0.016486511230468747,0.0472119140625,0.008614273071289064,-0.003233108520507816,-0.01371337890625,-0.00031860351562500703,0.0015438842773437477,-0.0080029296875,0.1333203125,-0.08284423828125,0.1115252685546875,-0.03746826171875,0.11724853515625,0.0700830078125,0.09125823974609375,0.00646240234375,0.0740863037109375,0.064896240234375,0.0641046142578125,0.18263671875,0.00990943908691406,0.1272283935546875
