layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,-0.007401239304315476,-0.053333827427455356,-0.011348179408482147,-0.0011247907366071332,-0.006919134230840771,-0.04602704729352679,-0.0021344366527739087,0.01714942568824404,0.020147414434523808,-0.006266276041666667,0.036449614025297616,0.012613932291666666,-0.0015694754464285715,0.016717819940476192,-0.0010027204241071428,0.9624255746603012,0.007539295014880952,0.006795247395833333,-0.013579232352120538,-0.0007883707682291666,0.006769816080729167,0.004121326264880952,0.019198099772135414,0.009858630952380952,-0.025506882440476192,-0.018508184523809524,0.001964750744047619,-0.01013764880952381
1,-0.09293038504464286,-0.00842648460751488,-0.0033017113095238095,-0.015159970238095238,0.029279436383928572,0.0284423828125,0.0013950892857142857,-0.010825747535342262,-0.10204496837797619,-0.012446812220982142,-0.012718019031343,-0.02009037562779018,-0.043316069103422616,0.03424308413550968,-0.005198160807291671,-0.0004776545933314667,0.04416038876488095,-0.06866109938848586,-0.00800723121279762,-0.04317565191359747,-0.09785970052083333,-0.009696597144717262,-0.03487396240234375,0.0010498024168468614,-0.01543026878720238,-0.10902332124255952,-0.005714053199404762,-0.07731991722470238
2,-0.7786051432291666,0.003192719959077381,-0.06016504196893601,-0.8858135768345424,-0.05022539411272321,-0.04484630766369048,-0.03057861328125,-0.005447387695312505,-0.021304993402390258,-0.033641996837797616,-0.020052228655133928,-0.01821626935686384,-0.009548641386486237,-0.16925920758928573,0.004121326264880952,-0.009597415015811009,0.01593653361002604,0.018367948986235123,0.04817417689732143,0.010053362165178572,0.007136027018229167,0.015712193080357144,0.009119306291852682,-0.019452776227678572,0.021697998046875,0.0185546875,-0.24148995535714285,-0.022257486979166668
3,-0.009517124720982142,-0.04254876999627976,-0.005007698422386533,0.0031985328311011905,-0.014979771205357142,-0.023235139392671134,-0.0028555733816964285,0.020193917410714284,-0.11156063988095238,-0.1288909912109375,-0.004152570452008929,-1.2840401785714286,0.0009907313755580334,0.18000829787481398,0.03872535342261905,-0.0018128894624255952,0.026913960774739582,0.01943243117559524,-0.025910877046130952,-0.026227678571428572,0.008274623325892858,0.011983417329334077,0.0036410377139136905,0.04834565662202381,0.002468608674548919,-0.08590334937686012,0.004829770042782738,-0.06786237444196429
4,0.0010819208054315475,-0.0070343017578125,0.00813329787481398,0.037690662202380945,0.008013770693824399,0.00027910868326823314,-0.004301525297619048,-2.688950016384795e-05,-0.0070745377313523,-0.02631868634905134,-0.009226117815290176,-1.8663359142485119,-0.0024266924176897238,-0.0010496775309244595,-0.002758207775297619,-0.03131321498325893,0.004347301664806548,-0.08698418026878721,0.00032461257207960965,-0.03699311755952381,-0.012212844122023805,-0.11986142113095238,-0.0004334222702753,-0.002513385954357331,-0.047144571940104164,0.0009025846208844856,0.0015060561043875485,0.00032697405133929523
5,-0.2787969680059524,-0.7221418108258929,0.0012044225420270618,-0.003507704961867562,-0.039020719982328866,-0.010037376767113096,-0.007921445937383743,0.01997838701520647,-0.005173456101190476,0.012852260044642858,-0.02424585251581101,0.012352716355096724,0.004566010974702381,0.008608863467261904,-0.006038234347388858,-0.046061197916666664,-0.27427600678943453,0.2504170735677083,-0.20933024088541666,-0.3899507068452381,0.008161272321428572,-0.051846822102864586,-0.009291875930059524,-0.03542364211309524,-0.02215576171875,-0.07286144438244048,-0.2559291294642857,-0.00011026291620163331
6,0.0014817374093191854,0.0029898314248947766,-0.007009960356212809,-0.026186988467261904,0.001938865298316581,-0.005867685590471542,-0.00017979031517390744,-0.05046917143322173,0.0016498565673828095,-0.09958685012090773,-0.032017299107142856,0.0015193394252232286,-0.015504382905505952,0.0006944565545944952,0.0023602076939174092,-0.025467645554315476,-0.00036185128348214287,-0.16291518438430058,0.008049828665597095,0.009598504929315476,0.03984196980794271,0.0013227916899181524,-0.006994928632463733,-0.018256051199776784,0.028899964832124255,0.0005614189874558286,-0.006256285167875748,-0.0009514490763346334
7,-0.17543066115606398,-0.07714262462797619,-0.030601319812593005,-0.0017745608375186,-0.02129799979073661,-0.0014696461813790437,-0.727783203125,-0.07601837884812128,-0.012125106084914435,-0.011931101481119791,-0.0941438220796131,-0.005234127952938981,-0.00023097083682105233,0.003361111595517109,-0.04594494047619048,-0.02650251842680432,-0.0012859162830171095,-0.004032679966517857,-0.019159226190476192,0.005513509114583333,0.012281871977306548,0.00048265003022693814,-0.019267490931919644,-0.020165579659598216,-0.004404976254417771,-0.007206053960891005,-0.0026001703171502953,0.007722400483630952
8,-0.002135867164248514,-0.006838753109886538,-0.0006328764415922619,-0.009399504888625376,0.015691121419270832,-0.021619524274553572,0.0017024448939732047,-0.015651157924107147,-0.0022248313540504,-0.01214236304873512,-0.0003072420756022094,-0.006771087646484377,-0.023868197486514132,-0.028472900390625,0.0010029474894205762,-0.00021682466779436504,-0.0007316044398716429,0.006148565383184524,0.0009368941897437667,-0.0011364618937174476,0.0031346820649646523,-2.3560267857142856,-2.4739583333333335,-0.00985227312360489,-0.4757719494047619,1.2105502628144764,0.052746000744047616,-0.16153971354166666
9,-0.03060113816034226,0.007559776306152342,0.002628871372767857,-0.036006382533482144,-0.022072928292410716,-0.0008254278273809524,-0.03440929594494048,0.013566516694568452,-0.08024706159319196,-0.004938670567103791,-0.01750546409970238,-0.17979794456845238,0.0025721958705357145,-0.005169868469238281,-0.016510827200753354,-0.00013514927455357144,0.009213402157738096,-0.009181431361607142,-0.008750552222842262,-0.02357010614304315,-0.010963076636904762,0.013775780087425596,0.028505961100260418,-0.052332923525855654,0.00982992989676339,-0.021702357700892856,-0.008411952427455358,0.041079566592261904
