layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.09254353841145833,0.5785319010416666,0.15585530598958333,0.4685791015625165,0.10100911458333334,0.38978678385416665,0.010690752665201819,0.20753580729166668,0.24329427083333333,0.4359375,-0.06434580485026041,0.3572916666666667,0.3431640625,0.175048828125,0.03657684326171875,0.3817220014519987,0.12752278645833334,0.20924479166666668,0.11710205078125,0.10713704427083333,0.08601888020833333,0.13466389973958334,0.04124857584635417,0.10414632161458333,0.135845947265625,0.5916666666666667,0.14701334635416666,0.6492838541666667
1,1.0499837239583334,0.05116729736328125,-0.11876169840494792,0.39309895833333336,0.8919270833333334,0.11498616536458334,-0.04990234375,0.10883229573567708,0.197216796875,-0.0006098429361979167,0.11529286702473958,0.025449117024739582,0.08968734741210938,0.0042724609375,0.00665740966796875,-0.03137652079264322,0.13533426920572916,0.45966339111328125,0.1756701151529948,0.37298990885416666,0.3311360677083333,-0.049395751953125,0.0332427978515625,-0.02150197029113769,0.18261311848958334,0.24496256510416667,-0.094549560546875,0.20688883463541666
2,0.9218668619791667,-0.05871175130208333,0.0753692626953125,0.18310953776041666,0.08265253702799479,0.12297770182291666,0.0486053466796875,0.11057535807291667,0.12167154947916667,0.07890625,0.07922083536783854,0.0619781494140625,0.049141947428385416,0.16851298014322916,-0.010742314656575524,-0.04755859375,-0.078619384765625,-0.14142252604166666,-0.09202473958333333,-0.03955790201822917,-0.18043619791666668,0.015570068359375,-0.10745849609375,0.07326405843098958,-0.09261881510416667,0.15251057942708332,0.24661458333333333,0.24136962890625
3,0.1241455078125,0.14335123697916666,0.07454630533854166,0.044748942057291664,-0.007924397786458334,0.06868896484375,0.025953165690104165,0.3365071614583333,0.11367543538411458,0.35374654134114586,0.1281585693359375,1.8834635416666667,-0.019856770833333332,-0.009322102864583333,-0.22568359375,0.06546071370442709,-0.028369140625,-0.06039886474609375,0.00463104248046875,0.22063802083333334,0.00331223805745443,-0.013983917236328127,0.11659138997395833,0.028717931111653643,0.049931844075520836,0.3476287841796875,0.03583882649739583,0.33950602213541664
4,-0.01775054931640625,-0.01468505859375,-0.00515467325846354,-0.021007792154947916,-0.016553243001302082,0.0008234659830729167,-0.012869771321614583,5.452235539753211e-05,0.007148281733194975,0.06583086649576823,0.007552591959635401,1.0624348958333334,0.0022275447845458837,0.0012332280476887835,0.05469296773274739,-0.007666015625,0.0031158447265625,0.12028401692708333,0.04122517903645833,0.123193359375,0.03385365804036458,0.1919921875,0.015025266011555993,0.005711619059244793,-0.034501139322916666,0.03625981012980143,-0.0059879302978515635,0.004857508341471352
5,0.64716796875,1.8396321614583333,0.020038986206054692,0.04945570627848307,0.09754231770833334,-0.00210418701171875,-0.006410725911458333,0.0122100830078125,-0.031223551432291666,-0.0126953125,-0.0469970703125,-0.03858235677083333,-0.02231318155924479,0.06044921875,0.00149701436360677,0.15058797200520832,0.26498324076334634,-0.11176274617513021,0.061415608723958334,0.6677734375,-0.1060791015625,-0.0025431315104166665,0.08620796203613282,0.4472195307413737,-0.02938257853190104,0.13434804280598958,0.13794174194335937,0.01289914449055989
6,0.026987806955973307,0.008777055144310002,0.013089847564697273,0.040572865804036455,0.007711617151896155,0.036393356323242185,-0.0015283902486165268,0.07650858561197917,0.0531275749206543,0.15917867024739582,0.11336263020833333,-0.0464935302734375,-0.005480766296386723,-0.030693562825520833,0.018022664388020835,0.45677083333333335,0.050407155354817705,0.7570963541666667,-0.029502360026041667,0.027193196614583335,0.26705729166666664,0.04900150299072266,0.046392059326171874,0.023193359375,0.14442342122395832,0.009629853566487625,0.2009844462076823,0.09115091959635417
7,0.14749603271484374,0.570849609375,-0.015659586588541666,0.04947732289632161,0.0909356435139974,0.025373776753743485,0.6605183919270833,0.11057942708333333,0.010597864786783855,0.029890314737955725,-0.016021219889322917,0.019591267903645834,0.008281103769938148,0.016276613871256503,-0.007018979390462243,-0.00012995402018229005,0.014086723327636717,-0.005982462565104167,0.014028422037760417,0.01841595967610677,0.022681395212809246,-0.006542205810546877,0.044014994303385416,0.015736707051595043,0.012759908040364584,0.004172388712565103,-0.04267476399739583,0.016278203328450522
8,-0.005472819010416667,0.03901265462239583,-0.015239461263020834,-0.016148122151692708,-0.04340019226074219,0.015220133463541667,0.003375657399495439,0.09547780354817709,0.009931437174479167,0.0166259765625,0.019751993815104167,0.039098103841145836,0.10291722615559896,0.043979644775390625,0.01757634480794271,0.04202880859375,0.00485515594482422,-0.021824137369791666,0.11228955586751302,0.016700990994771323,0.016627375284830728,3.3375,3.4622395833333335,0.020526123046875,0.8578125,-0.3988993962605794,-0.122119140625,0.18416341145833334
9,0.15914471944173178,0.0018614451090494767,0.0151641845703125,0.010201708475748703,-0.006337420145670573,0.029851277669270832,0.092535400390625,0.052703857421875,0.20961659749348957,0.04020640055338542,0.0028437296549479233,1.1189615885416666,0.03040250142415364,0.01602217356363932,0.2048583984375,-0.027519989013671874,0.00211181640625,0.03482974370320638,-0.012962786356608073,0.016706339518229165,0.010812028249104818,0.0343536376953125,-0.06240692138671875,0.5597127278645834,0.04822209676106771,0.015087890625,0.0002716064453125,0.0133941650390625
10,-0.0306732177734375,0.0012258529663085932,0.4849567413330078,0.02331829071044922,0.11623751322428386,0.4726786295572917,-0.012972513834635416,0.124188232421875,0.04093500773111979,0.10892766316731771,0.05575892130533854,0.031276702880859375,0.010714467366536456,0.14717966715494793,0.02756474812825521,0.13570963541666667,0.03761323690414429,0.009710852305094405,0.02110112508138021,0.2710380554199219,0.011342875162760413,0.18930155436197918,0.5568013668060303,0.1572064717610677,0.0671063741048177,0.099700927734375,0.03594525655110677,0.20559031168619793
11,0.15875447591145833,0.0035490925113359968,-0.0234466552734375,0.1200042724609375,0.12649739583333333,0.8083251953125,0.0328857421875,0.83060302734375,0.1095794677734375,0.171533203125,0.02739232381184896,-0.021787516276041665,0.024833170572916667,0.7534993489583334,0.2499503453572591,0.09293187459309896,0.06902259190877279,0.2748072306315104,0.14596405029296874,0.5596669514973959,0.16998697916666666,0.01831537882486979,0.05133463541666667,0.016707356770833334,1.4172526041666667,0.04890607198079427,1.345177205403646,0.0363035519917806
12,0.028354899088541666,0.5494166056315104,0.007217661539713537,0.020996665954589846,0.08093159993489583,0.022282123565673828,0.1042938232421875,0.010013326009114584,0.28957672119140626,0.17007726033528645,0.01838506062825521,0.06268870035807292,0.21587931315104167,0.05836690266927083,0.09852498372395833,0.032476806640625,0.05089925130208333,0.20403086344401042,0.06843287150065104,0.012299092610677083,0.6902587890625,-0.004204686482747397,-0.0024332682291666667,0.016568247477213544,0.5599283854166667,0.1325403849283854,0.028835042317708334,0.027873738606770834
13,0.04587198893229167,0.025852839152018227,0.026251316070556644,0.07094551722208658,0.021420637766520183,0.2842564900716146,-0.01475372314453125,0.02860081990559896,0.02246551513671875,0.02346269289652507,0.11824137369791667,-0.06530049641927084,0.12870890299479168,0.007017453511555987,0.42674662272135416,0.04444732666015625,0.15684661865234376,0.12954254150390626,0.17002156575520833,0.022736358642578124,0.19012959798177084,0.14665985107421875,0.3524556477864583,0.03963546752929688,0.19737389882405598,0.27690022786458335,0.061859130859375,0.0624755859375
14,2.0389973958333334,0.39649556477864584,2.0486328125,-0.03634236653645833,0.11370035807291666,4.656662543613976e-05,2.4703125,0.00026957194010417005,0.22737630208333334,0.04421920776367187,0.247979736328125,0.6177164713541666,0.2764673868815104,1.17470703125,0.535852559407552,1.1251993815104167,0.2254638671875,0.009978802998860673,0.3900029500325521,0.07970326741536458,0.027869669596354167,0.00812997817993164,0.21933008829752604,0.8165547688802083,0.19073893229166666,0.00649897257486979,0.19226837158203125,0.10827840169270833
15,0.25259552001953123,0.081488037109375,0.023253377278645834,0.5072062174479167,0.07790323893229166,0.005308485031127937,0.16678833961486816,0.10758056640625,0.10408655802408855,0.052643076578776045,0.1955810546875,0.0006615002950032357,0.0355743408203125,0.20657958984375,-0.035504150390625,0.38446248372395836,0.289599609375,-0.015526580810546873,0.8530598958333333,1.429296875,1.5317057291666667,0.047164630889892575,0.16991297403971353,0.16039225260416667,0.33938802083333336,-0.12468668619791666,0.015286064147949223,0.8627909342447917
16,1.4510945638020833,3.447526041666667,0.4317525227864583,-0.3736968994140625,0.9581380208333333,0.7343587239583333,1.0635986328125,1.438592529296875,0.06936442057291667,-0.127880859375,0.0016512552897135432,-0.023955535888671876,-0.012379964192708334,-0.0107086181640625,0.034544881184895834,0.004243659973144528,0.3135304768880208,0.0596832275390625,0.23185221354166666,0.04328346252441406,1.526904296875,0.18305562337239584,0.01102333068847656,0.08430213928222656,0.1728551228841146,0.20294596354166666,0.010405476888020833,0.7535807291666666
