layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,-0.0025472640991210885,0.0009681118859184945,0.0013053152296278222,0.0001415676540349526,0.0007076263427734444,0.0005048116048176895,0.00037119785944620797,-8.672475814821401e-05,0.0003296004401312834,0.0023182762993706556,0.00030517578125,0.0007991790771484277,0.0015432569715711833,0.0004920164744059085,-8.637375301785633e-05,-0.009656988514405968,0.00148614247639975,0.0012620290120442612,0.0034242471059163413,0.000610205862257222,0.000595410664876289,-0.00039840406841698387,0.005189789666069872,-5.1935513814280995e-05,-0.00010140736897785277,0.00043551127115883684,-9.834104114108303e-05,0.00039488739437525805
1,-6.684412558871237e-06,-0.0056156582302517395,-0.0014336903889973945,4.0067566765686194e-06,7.854567633733541e-05,-9.142690234714084e-06,-0.008520338270399306,0.0031650331285264775,0.006062401665581594,-0.0010084576076931388,0.001014020707872165,0.0016393661499023498,0.0021485222710503392,0.00039164225260416663,2.7762518988706905e-05,0.0012120670742458777,-0.0027906629774305555,-9.138716591727427e-05,0.004259109497070316,-0.000213623046875,0.026390923394097224,-0.011971261766221795,-0.0031377209557427333,0.0018773608737521668,-0.0006965928607516867,0.000940256648593474,-0.001415451367696111,5.911456214058533e-05
2,0.0018135772811041868,-7.353888617623889e-05,-0.00024913416968450736,0.0013322035471598043,0.10579766167534722,-0.00020376841227211668,-0.0007762246661715926,-0.0004356172349717667,-0.0002492533789740807,0.0004156198766496231,-0.00010577837626139218,-0.0016862021552191723,-0.0005957550472683286,-0.0001875294579399935,-0.0017719268798828168,0.0033940209282769056,0.00032848782009549447,0.0003583696153428834,0.00011698404947917225,0.005462646484375,-0.004004584418402778,-4.090203179255451e-05,-0.0012448628743489557,0.0005082024468315725,-0.0016120274861653723,0.0008069144354926166,0.015607198079427084,0.00012685192955863933
3,0.0033182568020290832,1.9629796346020144e-05,-0.0013057920667860167,-0.003468195597330722,-0.0004967997471491336,2.9663244883222363e-05,-0.00038357575734454335,-0.0010323524475097557,0.2268100314670139,0.00015078485012052568,0.0003155867258707481,0.05483584933810764,-0.0009202427334255722,-0.0024554994371202335,-0.009646945529513888,-4.1223234600480225e-05,-0.007898966471354166,-0.00025836626688638316,-0.002725495232476117,0.0022748311360677054,-6.400876575046011e-05,-0.00022512674331663546,-0.00031508339775930555,0.00010105636384750187,-0.00011400050587122263,0.00015002985795337386,-0.00020397040579051243,-3.700786166719028e-05
4,0.00026861826578776114,0.0014295578002929666,-1.808007558185295e-06,-0.0006904817289776314,-0.0034444597032335053,0.0026501549614800276,-0.005136277940538194,0.0002999967998928291,0.03309207492404514,0.128082275390625,0.008414374457465278,0.0018788178761800023,5.985962020025479e-05,0.013506147596571177,3.023280037777802e-06,0.0008529424667358436,0.0007692707909477901,0.005633248223198783,-1.3814618190129597e-06,3.284381495580882e-05,1.7750594351021366e-05,0.002275599373711465,0.00015136268403791766,0.0003135138087802475,0.004707548353407117,-2.2093454996755916e-05,0.0010209613376193443,0.00017237994405956702
5,0.011042886310153537,0.00030895736482404305,2.98561321364856e-06,-1.2463993496353904e-05,0.00037074461579321216,-0.021353827582465276,-0.006427341037326389,0.0009045600891113051,-0.013527764214409722,-0.002453274197048611,-0.00582122802734375,-0.0007779333326551556,0.00012323591444227957,-0.0007672839694552944,-0.00021194087134466277,0.03280618455674913,0.001655790540907111,-0.004261122809516056,0.025533040364583332,0.3513726128472222,-0.019443088107638888,0.014053821563720707,5.363093482121901e-05,0.0006606585035721374,0.0007392035590277666,4.6828140815089535e-05,0.0013570851749843784,2.4085243542977988e-05
6,0.0003166364298926432,0.00022344001465373356,0.0001456029713153801,0.0019211371739705396,0.0006568258007367349,0.0010459456178877017,0.0009513099988301422,0.001642889446682389,9.944041570026731e-05,-0.0011259714762369777,0.0023511250813802054,-0.00023375617133245,-0.0022917853461371443,0.0012355380588107555,0.0003805822796291412,-2.8513371944425407e-05,0.00011248058742949099,0.001182131727950429,0.003018617630004876,0.00012105703353880169,0.00025157464875114126,4.521752190258768e-06,-2.5507476594704492e-05,-0.0038202073838975665,4.3409566084543164e-05,1.5097359816233316e-05,3.4246179792619056e-05,5.97981529103385e-06
7,0.000511593288845483,0.006348821851942261,-0.001600901285807289,0.0009629461500379555,0.0002982086605495773,2.6313122361894428e-05,0.0039278666178385385,0.002888149685329861,0.0004445910453796268,-0.0007445083724127694,0.011696285671657989,0.00013603104485403715,-8.900298012626106e-05,-3.402762942844348e-05,0.001173019409179672,0.007182492150200733,0.00011880530251396264,-0.0001394947369893236,0.0047825707329644165,0.004930284288194444,0.00020723872714571408,-2.7101900842453317e-05,0.0022968716091580055,0.002104951275719526,0.0003476672702365277,-8.485714594522939e-05,0.0008847978379991277,0.00018115176094900625
8,0.000567105081346293,-5.377497937944651e-05,-9.271833631722311e-07,0.00041529867384169255,-0.0021659798092312273,0.0008258819580078111,-0.0002477417389551604,0.009024249182807078,0.0028151936001247777,0.0019984775119357614,0.0034033854802449585,0.0007131364610459777,0.012594434950086806,0.0029413435194227313,8.853111002178836e-05,0.0002964138984680153,0.0003623962402343799,0.0003626743952432938,0.0008214844597710445,0.0003108580907185768,0.00012110339270695198,0.03881850507524277,0.7583957248263888,0.2923312717013889,0.2974310980902778,-0.14209677775700885,-0.05711174011230469,1.6990017361111112
9,0.004209121068318684,0.0004905594719780649,-0.007457309299045139,0.001898235744900172,-0.0021894243028428772,-0.0009330643547905802,0.0075399610731336835,0.011922227011786572,0.0536405775282118,0.0018590291341145833,-0.0003705157174004296,0.056313408745659724,7.117787996925935e-05,0.0013306935628255223,0.0007588797145419475,-0.0020936330159505223,-0.0014464060465494638,0.0040694342719183995,-0.0029818216959635446,0.003650665283203122,-0.0005314085218641236,0.0010827912224663525,-0.007237540351019962,0.009405030144585507,0.009249369303385416,0.010837131076388888,0.014422946506076395,0.00041063626607259286
10,0.0022900899251302054,-0.0010305907991197448,0.0680787828233507,0.0001968211597866326,0.0004204478528764315,0.00017334355248343396,0.0015773773193359444,0.0012571281856960611,0.0005994902716742612,0.0013622972700330935,0.00023385468456478344,6.0690773857967144e-05,0.0003525813420613325,0.005310098330179853,-0.0011751916673448113,7.061494721306417e-05,0.0003984239366319334,0.00023926628960500832,0.00013449456956650852,0.009542677137586806,-0.0005676746368408099,0.00018131732940671917,9.184082349141785e-05,0.00020832982328200801,0.0005256070031060083,6.97415735986338e-05,1.5783227152292152e-05,4.6339299943706806e-05
