layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,-0.07206195333729619,-0.37606148097826086,-0.1467643406080163,-1.787459069646502e-14,-0.055632218070652176,-0.2384298573369565,-0.004421068274456522,-0.1536599864130435,-0.21794327445652173,-0.31088654891304346,-0.011060465937075404,-0.27097486413043476,-0.28515625,-0.16461447010869565,-0.035490616508152176,-0.21550188169045245,-0.10472571331521739,-0.2618248980978261,-0.12602797798488452,-0.10449749490489131,-0.07374108355978261,-0.09961998980978261,-0.05438630477241848,-0.08144743546195653,-0.08115022078804347,-0.440726902173913,-0.12433657438858696,-0.4633152173913043
1,-0.7474312160326086,-0.03902800186820652,0.10088315217391304,-0.24609375,-0.7287703804347826,-0.08419932489809782,0.047097911005434784,-0.06806348717730978,-0.13956351902173914,0.004985643469769022,-0.07938020125679347,-0.010951829993206522,-0.05027439283288043,-0.018227618673573368,-0.00926822164784307,0.021810780400815216,-0.13248344089673914,-0.2723229449728261,-0.11215608016304347,-0.2629288383152174,-0.2522078804347826,0.04475800887398098,-0.004254548445991848,0.01535564920176631,-0.15420664911684784,-0.13864965024201767,0.08714758831521739,-0.12353515625
2,-0.7087720788043478,0.06300951086956522,-0.025376361349354618,-0.11762801460597826,-0.17446235988451086,-0.06870966372282608,-0.013500711192255434,-0.06950776473335597,-0.08355712890625,-0.045781674592391304,-0.051907746688179345,-0.03647248641304348,-0.02897245987601902,-0.08530061141304347,0.005658357039741848,0.06440137780230978,0.0504150390625,0.11640465777853261,0.07647970448369565,0.037061608355978264,0.12366253396739131,-0.04777195142663043,0.08248768682065218,-0.051755158797554345,0.07540495499320653,-0.09357485563858696,-0.12763247282608695,-0.19419794497282608
3,-0.08996051290760869,-0.10341478430706522,-0.05765234905740489,-0.029891304347826088,-0.0007111922554347826,-0.05684230638586957,-0.006484321925951087,-0.2569420855978261,-0.21433423913043478,-0.25700577445652173,-0.08506575874660326,-2.1199048913043477,0.08584992781929347,0.12186332370923914,0.18731954823369565,-0.03815095320991848,0.023247096849524456,0.03992760699728261,-0.0020751953125,-0.15690811820652173,-0.004264499830163043,0.01533309273097826,-0.11828082540760869,-0.045720639436141304,-0.04364080014436141,-0.3145805027173913,-0.038385474163552986,-0.24062181555706522
4,0.019438370414402172,0.022238026494565216,0.002528563789699387,0.00823974609375,0.007754781971807065,-0.008823560631793478,0.00990494437839674,2.7192351610759046e-05,-0.003943775011145526,-0.06114661175271739,-0.003627445386803652,-0.8424762228260869,-0.002109942228897748,-0.0011522458947223015,-0.04044806438943614,-0.018162602963654892,-0.00565271792204484,-0.12823751698369565,-0.019699428392493213,-0.07168181046195653,-0.025498099949048912,-0.15065599524456522,-0.013149593187415081,-0.005162985428519865,0.0006703915803328829,-0.030856091043223507,0.0028519423111625333,-0.0037227920863939336
5,-0.4214504076086957,-0.9470108695652174,-0.014523713485054348,-0.03535942409349525,-0.061475670855978264,0.002856710682744565,0.011761872664741848,0.006808073624320652,0.027739151664402172,0.006899626358695652,0.08600649626358696,0.03166928498641304,0.020714801290760868,-0.06320057744565218,0.004362686820652174,-0.29001783288043476,-0.2506156589673913,0.036138119904891304,0.026696246603260868,-0.5993121603260869,0.13584767217221466,0.0462799072265625,-0.07697461998980978,-0.38992972995923914,0.019271187160326088,-0.09540325662364131,-0.14630923063858695,-0.006608050802479617
6,-0.023993865303371265,-0.009080446284750241,-0.006518405416737421,-0.05501158341117527,-0.004210679427437157,-0.015906375387440563,-6.333641383958695e-05,-0.03565514605978261,-0.04239977961001189,-0.08227903946586278,-0.11311406674592392,0.037841796875,0.009119863095490826,0.014050856880519703,-0.0014754585597826087,-0.36808445142663043,-0.03365906425144361,-0.4719344429347826,0.029495902683423912,-0.03780464504076087,-0.23777173913043478,-0.04591975004776665,-0.029266357421875,-0.03941411557404891,-0.09089461616847826,-0.007407312807829482,-0.17795662257982336,-0.11196708679199219
7,-0.08726277558699898,-0.3656165081521739,0.010891789975373644,-0.032086579695991845,-0.07276568205460258,-0.01780069781386333,-0.026876698369565216,-0.08236296280570653,0.002369922140370243,-0.011361868485160501,0.03308569866677989,-0.0074773871380349865,-0.004545211791992187,-0.010571687117866843,0.010728006777556049,0.0016194219174592434,-0.007407188415527335,0.008722388226052992,0.053750411323879074,-0.014144234035326086,-0.01846014935037364,0.007943858271059782,-0.01806242569633152,-0.0012258446734884523,-0.012029979539954144,-0.00852352639903193,0.03871221127717391,-0.02151696578316066
8,0.02447907820991848,-0.02222044571586277,0.013680001963739813,0.008162125297214674,0.02617280379585598,0.004292363705842391,-0.0019354612930961303,-0.07500325078549593,-0.005305248758067261,-0.006719174592391304,-0.011101598324983012,-0.03311256740404212,-0.09610980489979619,-0.015441231105638586,-0.014812552410623304,-0.04122825290845788,-0.003218277640964674,0.0322542605192765,-0.10540671970533289,-0.010518778925356664,-0.00858029075290846,-3.241508152173913,-2.885190217391304,-0.024565323539402172,-1.124320652173913,0.8171758237092391,0.24501103940217392,-0.21766728940217392
9,-0.052886962890625,0.002394303031589674,0.003262727156929348,0.0014792732570482348,0.022262241529381794,-0.023702870244565216,-0.07093728106954823,-0.05382836383322011,-0.04671047044836957,-0.01943422400433084,-0.001185873280400813,-0.680130668308424,-0.012381346329398777,-0.013699075450067934,-0.11676290760869565,0.026935079823369564,-0.017169454823369564,-0.012238543966542116,0.01003995149031929,-0.01758973494819973,-0.006701262100883152,-0.032747351604959236,0.038725479789402176,-0.384086277173913,-0.017274276069972828,0.009098716404127035,-0.003901854805324387,-0.027023812998896054
